Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,110-Calls,110-Calls-P,110-Calls-ROI,110-Puts,110-Puts-P,110-Puts-ROI,110-Calls.1,110-Calls-P.1,110-Calls-ROI.1,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,105-Calls.1,105-Calls-P.1,105-Calls-ROI.1,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Puts,95-Puts-P,95-Puts-ROI
2018-03-23,1521777600000,51.669998,24.87,2.67638,41.017631676006005,6.980434520421891,,,10.64643608315426,,,,,,8.984995845287152,,,7.620451993225667,,,,,,7.9264038215802195,,,9.077132676915653,,,,,,10.164645879173957,,,6.284829319715552,,,,,
2018-03-26,1522036800000,53.549999,21.03,2.677,41.100111938619584,7.252149799210462,,,11.051182421011577,,,,,,9.329044085063323,,,7.9145283776097815,,,,,,8.232358314219319,,,9.424616771393117,,,,,,10.550931391032037,,,6.529641518951178,,,,,
2018-03-27,1522123200000,51.060001,22.5,2.6663799999999998,41.31496170623211,6.956605560670256,,,10.584796202484657,,,,,,8.935101972463949,,,7.591638828658862,,,,,,7.890620545766609,,,9.032984294771268,,,,,,10.098328769357146,,,6.269038732742318,,,,,
2018-03-28,1522209600000,47.389998999999996,22.87,2.6719999999999997,41.821247033802216,6.5532323624072255,,,9.917789737524114,,,,,,8.386268963066819,,,7.136775758627621,,,,,,7.419132731719916,,,8.476664817058769,,,,,,9.46222907380643,,,5.905710579589198,,,,,
2018-03-29,1522296000000,49.200001,19.97,2.67138,41.87625998354917,6.81419592071806,,,10.307585073110626,,,,,,8.716843435143769,,,7.419924391864287,,,,,,7.7130400649930815,,,8.811275119549627,,,,,,9.833473613073556,,,6.1414004719580495,,,,,
2018-03-30,1522382400000,47.68,23.62,2.6595,41.89098928839415,6.604324343355786,,,9.995854520607507,,,,,,8.44780355732722,,,7.196467354828787,,,,,,7.475221955876387,,,8.545318943253031,,,,,,9.529694905629434,,,5.9569255132559205,,,,,
2018-04-02,1522641600000,47.580002,21.1,2.66263,41.889388713603395,6.590735102726443,,,9.973557152290214,,,,,,8.430434448338541,,,7.1802724933965125,,,,,,7.459847996810337,,,8.526178044121218,,,,,,9.510103477465757,,,5.943449520270832,,,,,
2018-04-03,1522728000000,47.669998,20.06,2.66263,41.874144954037206,6.6003052543192124,,,9.9895257998976,,,,,,8.443587371533862,,,7.191060776605124,,,,,,7.471094338638013,,,8.539441313962842,,,,,,9.525410573587358,,,5.952010408405059,,,,,
2018-04-04,1522814400000,48.02,18.94,2.66263,41.870315966229455,6.648033150311623,,,10.062137984104023,,,,,,8.504875056729322,,,7.2431521783587804,,,,,,7.525223897028796,,,8.601414874739728,,,,,,9.594669553984183,,,5.99503281953217,,,,,
2018-04-05,1522900800000,45.869999,21.49,2.67,42.07389356435666,6.3888775665957045,,,9.64650173592062,,,,,,8.161427532976147,,,6.952904141453337,,,,,,7.226463502954672,,,8.251013891855724,,,,,,9.201070321391294,,,5.759473149444621,,,,,
2018-04-06,1522987200000,45.889998999999996,21.77,2.68094,42.00637407732357,6.381221691957477,,,9.634889622486376,,,,,,8.155238974279332,,,6.9413008202146855,,,,,,7.219440694814565,,,8.23930558304669,,,,,,9.195928783299447,,,5.7481875869380366,,,,,
2018-04-09,1523246400000,47.799999,20.47,2.70031,42.111962307404255,6.670444091585151,,,10.049619444551006,,,,,,8.518044476366473,,,7.244567615426341,,,,,,7.543560156886513,,,8.596409402899376,,,,,,9.601487975350805,,,6.001685007457682,,,,,
2018-04-10,1523332800000,47.759997999999996,20.24,2.70825,42.10668887666717,6.665298494550591,,,10.037585950313966,,,,,,8.511579464326713,,,7.235477333202508,,,,,,7.537792208257737,,,8.585884870577331,,,,,,9.594243187524123,,,5.993946262956142,,,,,
2018-04-11,1523419200000,49.689999,18.49,2.70356,42.20859751072759,6.953938609262291,,,10.464996647700248,,,,,,8.873986246723204,,,7.548584554394058,,,,,,7.861400343308961,,,8.954228516363365,,,,,,9.999568038589317,,,6.255936480876636,,,,,
2018-04-12,1523505600000,47.5,17.41,2.70419,42.40571217861506,6.684875432781554,,,10.040869391639005,,,,,,8.518971809859007,,,7.251693590638506,,,,,,7.551921157050135,,,8.596279026868608,,,,,,9.593516639775935,,,6.014602331516457,,,,,
2018-04-13,1523592000000,47.029999,16.56,2.7095,42.401537899286296,6.6188961006551175,,,9.93900964983202,,,,,,8.434996832543415,,,7.177827422704231,,,,,,7.477434702405603,,,8.508906772074463,,,,,,9.498996689209863,,,5.953185799862645,,,,,
2018-04-16,1523851200000,49.130001,15.25,2.71719,42.25347018488427,6.886895983101997,,,10.351215888620077,,,,,,8.785323734232772,,,7.468341739249213,,,,,,7.784200247840975,,,8.857869203108232,,,,,,9.898036540572512,,,6.190403595338125,,,,,
2018-04-17,1523937600000,51.380001,15.6,2.7309400000000004,42.37444544626484,7.229742473445497,,,10.845154979094806,,,,,,9.214569942440237,,,7.830399402121422,,,,,,8.168033370764334,,,9.283654353429592,,,,,,10.377449946904608,,,6.493487883601742,,,,,
2018-04-18,1524024000000,50.630001,15.96,2.7440599999999997,42.39152430850128,7.130177122326849,,,10.685705412787241,,,,,,9.086237183507944,,,7.715808265744657,,,,,,8.054899403256915,,,9.147449089605471,,,,,,10.232162293105382,,,6.398754771230266,,,,,
2018-04-19,1524110400000,51.459998999999996,16.88,2.7475,42.40392160216089,7.250279096463501,,,10.862200087712116,,,,,,9.238401362778738,,,7.843784173004752,,,,,,8.190175785303822,,,9.298827686041138,,,,,,10.40305476405326,,,6.5051684837679815,,,,,
2018-04-20,1524196800000,50.349998,16.34,2.7584400000000002,42.45499755445576,7.106227245162376,,,10.63434389328282,,,,,,9.051366395992986,,,7.6814726215570275,,,,,,8.025869292965535,,,9.104980729807778,,,,,,10.190629488657537,,,6.371730502943372,,,,,
2018-04-23,1524456000000,46.009997999999996,18.02,2.76031,43.08733527826368,6.60990988505568,,,9.832994110993514,,,,,,8.383194537596939,,,7.130544015722244,,,,,,7.448926154964987,,,8.434143006996564,,,,,,9.419836594097386,,,5.929318698316427,,,,,
2018-04-24,1524542400000,44.75,17.84,2.76875,43.07780012259186,6.428629817102905,,,9.559407578259561,,,,,,8.153597258076495,,,6.931577040946177,,,,,,7.244782576736046,,,8.199161348749215,,,,,,9.16199950614808,,,5.763580299874281,,,,,
2018-04-25,1524628800000,46.740002000000004,16.24,2.76875,43.18474672355753,6.734413938664751,,,10.004415253033864,,,,,,8.535358243879273,,,7.258995620578459,,,,,,7.586619722486218,,,8.583439068020368,,,,,,9.587845059763447,,,6.038300467627683,,,,,
2018-04-26,1524715200000,47.57,15.41,2.77188,43.101486101433984,6.8387938442385945,,,10.16526999084874,,,,,,8.6723702324261,,,7.371894002071687,,,,,,7.706360258440245,,,8.719360216568116,,,,,,9.744180804062264,,,6.1302283852255774,,,,,
2018-04-27,1524801600000,47.34,15.93,2.76993,43.03516743569559,6.792874376582216,,,10.104254769742765,,,,,,8.617999931485326,,,7.3247093798131,,,,,,7.656374319322853,,,8.665419240067017,,,,,,9.685084650729486,,,6.089458626640872,,,,,
2018-04-30,1525060800000,48.200001,15.49,2.78031,43.0507463732897,6.921167198768388,,,10.287350858422355,,,,,,8.779580970860733,,,7.45792966145525,,,,,,7.800440813945508,,,8.822706989069754,,,,,,9.866048372130145,,,6.200479578194933,,,,,
2018-05-01,1525147200000,48.66,15.97,2.7700400000000003,43.04355146033947,6.983927915340883,,,10.38758357159134,,,,,,8.85988713315486,,,7.530483184291638,,,,,,7.871486908607228,,,8.908612762300839,,,,,,9.95666499306648,,,6.260731241646417,,,,,
2018-05-02,1525233600000,49.209998999999996,15.9,2.76598,43.0418640541679,7.061777317552831,,,10.50604186505031,,,,,,8.958855814898055,,,7.616369130804852,,,,,,7.959323160270504,,,9.01021209197264,,,,,,10.067998462048175,,,6.332136162159633,,,,,
2018-05-03,1525320000000,49.099998,14.77,2.77685,43.04471778815479,7.048576243513062,,,10.479431280157293,,,,,,8.941651754142832,,,7.596974696546682,,,,,,7.944240255174713,,,8.98732924469876,,,,,,10.04841292105714,,,6.315969816340793,,,,,
2018-05-04,1525406400000,51.119999,14.75,2.77273,43.13203811617079,7.355536390571773,,,10.929792052666423,,,,,,9.325739201607636,,,7.927789894420957,,,,,,8.287781975016983,,,9.375935152470985,,,,,,10.477308214993208,,,6.59325642316587,,,,,
2018-05-07,1525665600000,53.32,14.71,2.7766599999999997,43.245817327203206,7.697044655854527,,,11.422880089790509,,,,,,9.75124906924052,,,8.291099463727768,,,,,,8.669168373869706,,,9.802011288081324,,,,,,10.951503676748713,,,6.898361551511599,,,,,
2018-05-08,1525752000000,54.259997999999996,13.42,2.7766599999999997,43.22360054834208,7.827938157727576,,,11.619457722500552,,,,,,9.918533652965749,,,8.432642530032087,,,,,,8.817258200554246,,,9.970072421473908,,,,,,11.140130643014347,,,7.015534176227372,,,,,
2018-05-09,1525838400000,54.650002,13.23,2.77094,43.18768616297467,7.875200135833023,,,11.697316474235418,,,,,,9.98095957526832,,,8.487428791997772,,,,,,8.871649660841296,,,10.035942438407224,,,,,,11.211565207982332,,,7.060210863875317,,,,,
2018-05-10,1525924800000,54.73,12.65,2.77094,43.18076064714612,7.885218583787713,,,11.712929828899155,,,,,,9.994115985273922,,,8.498398935375242,,,,,,8.883145037934074,,,10.04914213554046,,,,,,11.226580469025409,,,7.069149271621658,,,,,
2018-05-11,1526011200000,54.279999,12.93,2.7681299999999998,43.101084141264685,7.80258210459721,,,11.600453107946606,,,,,,9.89469907872956,,,8.412763718138102,,,,,,8.792474451589719,,,9.950442272968695,,,,,,11.11765216311964,,,6.995813620557763,,,,,
2018-05-14,1526270400000,54.650002,14.63,2.76579,43.06320550608378,7.847039129358237,,,11.672166859397723,,,,,,9.953657979574253,,,8.462864825064703,,,,,,8.843747199341315,,,10.010914487106287,,,,,,11.185233204229954,,,7.0364796074458775,,,,,
2018-05-15,1526356800000,56.59,13.42,2.7574799999999997,43.096715353065186,8.131365268506457,,,12.09731162857798,,,,,,10.312262011679923,,,8.773122339017682,,,,,,9.163248609230155,,,10.376651952934793,,,,,,11.587163748837776,,,7.295481059808644,,,,,
2018-05-16,1526443200000,54.82,13.43,2.75386,43.19556790061378,7.897864284443138,,,11.741888916726625,,,,,,10.0096606615089,,,8.520592145402972,,,,,,8.897163731173267,,,10.074641789262044,,,,,,11.2438210819441,,,7.0882059916434805,,,,,
2018-05-17,1526529600000,55.040001000000004,13.42,2.7614799999999997,43.19541400160609,7.931117559435346,,,11.786080880105407,,,,,,10.051591766860104,,,8.5524674220147,,,,,,8.934530262190806,,,10.112449750103151,,,,,,11.290799400419672,,,7.114631222816538,,,,,
2018-05-18,1526616000000,56.389998999999996,13.08,2.76648,42.95623264736444,8.073003213077932,,,12.019502552711911,,,,,,10.247594236052533,,,8.708957362992507,,,,,,9.101743848580837,,,10.305675081867808,,,,,,11.519307192399275,,,7.238102212992255,,,,,
2018-05-21,1526875200000,54.630001,13.22,2.7648200000000003,43.03538051219007,7.83791205414408,,,11.662206854398773,,,,,,9.943956346659988,,,8.454224255982428,,,,,,8.834315224132844,,,10.001596578921404,,,,,,11.175299917086269,,,7.0285543809425945,,,,,
2018-05-22,1526961600000,55.09,12.58,2.76523,43.03275497787503,7.903419021562607,,,11.759673711357667,,,,,,10.027228814743754,,,8.524733078193808,,,,,,8.908224656584025,,,10.085104133206588,,,,,,11.26896764371288,,,7.087096693990432,,,,,
2018-05-23,1527048000000,55.549999,12.53,2.76402,43.03081907197324,7.968728736247963,,,11.857902187340304,,,,,,10.110255424696431,,,8.595867743871285,,,,,,8.981913071744401,,,10.169305956878002,,,,,,11.362364044723913,,,7.146195797940031,,,,,
2018-05-24,1527134400000,55.77,13.22,2.75409,43.01929304298955,7.995625788374539,,,11.906127956524847,,,,,,10.145459530988157,,,8.630461502033885,,,,,,9.012717237608015,,,10.210469307206047,,,,,,11.402500932212718,,,7.1747528047061655,,,,,
2018-05-25,1527220800000,56.919998,17.02,2.73742,43.005842082645664,8.153847830435831,,,12.155140730504627,,,,,,10.34766379511749,,,8.810657522452757,,,,,,9.191714947469189,,,10.423858261171217,,,,,,11.630529903937065,,,7.324374044905567,,,,,
2018-05-29,1527566400000,57.91,14.94,2.73137,42.995332016254814,8.29191289530863,,,12.366549710879958,,,,,,10.523804266278347,,,8.963474098615919,,,,,,9.347774115579568,,,10.604927439534016,,,,,,11.82899704579758,,,7.451183386518277,,,,,
2018-05-30,1527652800000,58.25,15.43,2.73137,42.98056548736041,8.337170224343296,,,12.435729963715264,,,,,,10.58229041573631,,,9.012799269710817,,,,,,9.399271455245037,,,10.663805751918266,,,,,,11.895276749336247,,,7.4917601606120385,,,,,
2018-05-31,1527739200000,59.41,13.46,2.7,42.998589571304464,8.500392457250504,,,12.70052295210744,,,,,,10.789162959478375,,,9.206554318439226,,,,,,9.58313429571306,,,10.891895222621956,,,,,,12.127716482470523,,,7.653738273483341,,,,,
2018-06-01,1527825600000,61.200001,12.74,2.71813,43.050439039913904,8.773353982719033,,,13.088153922633671,,,,,,11.131161937534078,,,9.490070882911024,,,,,,9.888841385459976,,,11.225695828105765,,,,,,12.509813227855409,,,7.890776675963504,,,,,
2018-06-04,1528084800000,61.57,12.4,2.7241299999999997,43.04123209304488,8.82553908438226,,,13.162470627627007,,,,,,11.197862826200488,,,9.543255138241163,,,,,,9.947888245759586,,,11.289050173402298,,,,,,12.5850175140148,,,7.934640210453452,,,,,
2018-06-05,1528171200000,62.720001,11.64,2.74011,42.99828297974074,8.983456142043924,,,13.390664863693594,,,,,,11.400967118589435,,,9.705702229180043,,,,,,10.12714341501201,,,11.483115331132147,,,,,,12.814663736602142,,,8.068162041663221,,,,,
2018-06-06,1528257600000,60.669998,12.13,2.73888,43.10948174047957,8.71641858431948,,,12.980376387996822,,,,,,11.053894958438402,,,9.414765870872344,,,,,,9.822384176339316,,,11.134798534394953,,,,,,12.420345112522314,,,7.8296725793345585,,,,,
2018-06-07,1528344000000,61.779999,12.18,2.7408799999999998,43.11889540104357,8.878676797100407,,,13.219324331900955,,,,,,11.258893853727065,,,9.588573521727568,,,,,,10.004879301707085,,,11.34004290310762,,,,,,12.650283602524047,,,7.974479337124523,,,,,
2018-06-08,1528430400000,61.290001000000004,12.35,2.75375,43.125816937232635,8.812939983744677,,,13.110718689122207,,,,,,11.174597270803833,,,9.50985054841977,,,,,,9.930383247164423,,,11.246899238661154,,,,,,12.555062743307593,,,7.9090533070427265,,,,,
2018-06-11,1528689600000,63.209998999999996,12.34,2.74025,43.1509882931808,9.09211650531442,,,13.533661691788858,,,,,,11.527112749901216,,,9.818517555787075,,,,,,10.244279914217415,,,11.61075491039758,,,,,,12.950392417961304,,,8.166727033552869,,,,,
2018-06-12,1528776000000,62.5,12.94,2.75794,43.159608395939635,8.996331665373248,,,13.37615562207822,,,,,,11.404430942194171,,,9.704270902835061,,,,,,10.135798357714114,,,11.475630316387045,,,,,,12.81188795360713,,,8.071735916215975,,,,,
2018-06-13,1528862400000,63.880001,12.12,2.7646900000000003,43.17820151187677,9.20133746704338,,,13.67325409663188,,,,,,11.662641461437481,,,9.92074739742702,,,,,,10.36601189274814,,,11.731023175537164,,,,,,13.101090913206962,,,8.252291502397027,,,,,
2018-06-14,1528948800000,64.480003,11.98,2.76688,43.12101424934084,9.273613157667835,,,13.786021950224203,,,,,,11.758642648727609,,,9.999014005597044,,,,,,10.449439138916166,,,11.825829213629074,,,,,,13.211193497943782,,,8.315546136969743,,,,,
2018-06-15,1529035200000,66.199997,12.31,2.77188,43.13626851262039,9.526263517511437,,,14.155498559053655,,,,,,12.077592573402608,,,10.267806520259175,,,,,,10.733486941492947,,,12.143211435692349,,,,,,13.568810388571663,,,8.539513788085412,,,,,
2018-06-18,1529294400000,65.959999,13.35,2.77219,43.088169399345844,9.479170064141002,,,14.091403745292167,,,,,,12.021723749067347,,,10.218299913750249,,,,,,10.682174668756874,,,12.08657959167391,,,,,,13.508021533355125,,,8.496768939803875,,,,,
2018-06-19,1529380800000,67.589996,12.79,2.77188,43.12134651342208,9.72226947187207,,,14.448704398159125,,,,,,12.327316296822204,,,10.47953022981044,,,,,,10.954889521749894,,,12.394213951387545,,,,,,13.849998215233269,,,8.715101651572098,,,,,
2018-06-20,1529467200000,67.099998,14.64,2.7625,43.115744909091475,9.647901136854976,,,14.346805892004426,,,,,,12.233813994896215,,,10.405545772304793,,,,,,10.871449031795638,,,12.306767298074668,,,,,,13.745374107594627,,,8.65351939613279,,,,,
2018-06-21,1529553600000,65.75,13.77,2.7725,43.161767902486076,9.468340060570338,,,14.06567154586432,,,,,,12.002100556811818,,,10.20422008889727,,,,,,10.667286458255294,,,12.067011966945007,,,,,,13.482936478392404,,,8.48745003387358,,,,,
2018-06-22,1529640000000,61.889998999999996,17.33,2.77031,43.476712741575795,8.989584676559275,,,13.318469698764773,,,,,,11.371671436233575,,,9.680657910965843,,,,,,10.117164799800392,,,11.436100548269275,,,,,,12.762593580745827,,,8.061630781741489,,,,,
2018-06-25,1529899200000,62.549999,15.92,2.77688,43.47939798834315,9.087678439015392,,,13.458330213175294,,,,,,11.49533855806042,,,9.782294807296696,,,,,,10.227374251785864,,,11.556178263483966,,,,,,12.901158362272511,,,8.146266849046981,,,,,
2018-06-26,1529985600000,60.09,17.91,2.76594,43.628419093255815,8.763433615596721,,,12.969227691253073,,,,,,11.074775642694876,,,9.435497529655192,,,,,,9.85770958278285,,,11.140967564091193,,,,,,12.423814090929847,,,7.86199988354214,,,,,
2018-06-27,1530072000000,61.549999,16.85,2.77094,43.65625953140337,8.984347506195256,,,13.289036402758356,,,,,,11.351741032126384,,,9.669640119911016,,,,,,10.105200597984833,,,11.41649459015871,,,,,,12.733366229735116,,,8.057870413130523,,,,,
2018-06-28,1530158400000,61.639998999999996,16.09,2.76281,43.65635809915475,8.9956080464565,,,13.3119534032546,,,,,,11.366225885122445,,,9.686539936757065,,,,,,10.117979538548068,,,11.436309242764434,,,,,,12.74976134219461,,,8.072059741247509,,,,,
2018-06-29,1530244800000,63.139998999999996,15.6,2.76313,43.6846591886066,9.221705952453409,,,13.642872720901186,,,,,,11.649759081835635,,,9.929001689515443,,,,,,10.371307181564127,,,11.721511869627914,,,,,,13.066698561749885,,,8.274979089045697,,,,,
2018-07-02,1530504000000,61.75,16.14,2.7640599999999997,43.69741973879095,9.02204917496386,,,13.34527143924664,,,,,,11.396560906900765,,,9.713126601703287,,,,,,10.146317431804462,,,11.466211411347105,,,,,,12.782201217555617,,,8.095438627618018,,,,,
2018-07-03,1530590400000,64.150002,14.97,2.77156,43.78959066868651,9.398068793277183,,,13.884171368506525,,,,,,11.864224490196225,,,10.11068119495016,,,,,,10.565856603603773,,,11.932136243595426,,,,,,13.302936455469824,,,8.429570224986076,,,,,
2018-07-05,1530763200000,66.440002,13.37,2.77313,43.86007578760323,9.752595991986656,,,14.39772553945781,,,,,,12.306145450043454,,,10.48899031138085,,,,,,10.96186384140064,,,12.375851045804925,,,,,,13.79553630076991,,,8.747238819040447,,,,,
2018-07-06,1530849600000,66.480003,12.69,2.7734400000000003,43.83753792523624,9.752581055886276,,,14.400286763070419,,,,,,12.307898699289195,,,10.48944906945659,,,,,,10.962656182357811,,,12.377284221033586,,,,,,13.79841529174101,,,8.746887993400055,,,,,
2018-07-09,1531108800000,64.760002,12.64,2.784,43.90887631439481,9.521242467273492,,,14.041384240246654,,,,,,12.010085061641615,,,10.232031946162673,,,,,,10.699943034984388,,,12.070987363731494,,,,,,13.461493391172306,,,8.534342831467317,,,,,
2018-07-10,1531195200000,65.33000200000001,13.63,2.77375,43.90326138926305,9.601046255734195,,,14.168137177355964,,,,,,12.111536436008803,,,10.324346182937674,,,,,,10.789980621080645,,,12.179930955355964,,,,,,13.575630398807302,,,8.611299558389735,,,,,
2018-07-11,1531281600000,67.279999,12.58,2.7759400000000003,43.94904065799553,9.900441915870083,,,14.602276842424207,,,,,,12.485479940102815,,,10.643511782424751,,,,,,11.12474579640146,,,12.5546791808395,,,,,,13.992845385920678,,,8.878975686126516,,,,,
2018-07-12,1531368000000,66.970001,12.18,2.7784400000000002,43.916531156447505,9.846792937168924,,,14.525172549694572,,,,,,12.420320097926492,,,10.585210563858897,,,,,,11.065603878791585,,,12.487238918020616,,,,,,13.921102208195544,,,8.829248100831329,,,,,
2018-07-13,1531454400000,66.949997,12.83,2.78531,43.91673684648656,9.845650746327118,,,14.517712318177335,,,,,,12.418621867988502,,,10.579587206034157,,,,,,11.064206143370653,,,12.4807195983186,,,,,,13.919052638421304,,,8.82446985956468,,,,,
2018-07-16,1531713600000,68.33000200000001,12.06,2.78688,43.92965996796233,10.052515932388141,,,14.819732611515574,,,,,,12.6784417642924,,,10.800456745317357,,,,,,11.296170202587106,,,12.740786032663314,,,,,,14.209690913467275,,,9.009105045440982,,,,,
2018-07-17,1531800000000,68.290001,12.1,2.78775,43.930203808189574,10.047004256821962,,,14.810794593521436,,,,,,12.671415069342695,,,10.793951648160396,,,,,,11.289942725122142,,,12.733106182880723,,,,,,14.201775027959062,,,9.003684727835877,,,,,
2018-07-18,1531886400000,68.290001,12.1,2.79575,43.930203808189574,10.049076283727352,,,14.807022550885785,,,,,,12.673741947086265,,,10.790965735412119,,,,,,11.292144371602463,,,12.729729399344606,,,,,,14.20421941098207,,,9.001081959891625,,,,,
