Datetime,Price,Timestamp,VIX,7-Month-LIBOR,7-Month-VM,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,102-Straddles,102-Straddles-P,102-Straddles-ROI
2016-11-25,196.119995,1480050000000,13.15,1.3491024324324323,39.3232304887954,22.222636919773773,118.70496918022623,534.1623930983733,24.59832642921441,-24.59832642921441,-100.0,46.82096334898819,94.10664275101178,200.99253842679732
2016-11-28,189.570007,1480309200000,12.9,1.3455724324324323,38.639661410296966,21.088907713587393,125.14969114641261,593.4384693891938,23.38915104540069,-23.38915104540069,-100.0,44.478058758988084,101.76054010101191,228.78817767748967
2016-11-29,189.399994,1480395600000,13.33,1.3481524324324323,38.207146324888384,20.824665014324708,127.08734710567529,610.273188155754,23.119999892549128,-23.119999892549128,-100.0,43.94466490687384,103.96734721312617,236.58696097342084
2016-11-30,181.880005,1480482000000,14.07,1.3488032432432433,38.4523798683588,20.132373540339106,135.88002035966096,674.9329386691494,22.3358845348111,-22.3358845348111,-100.0,42.4682580751502,113.54413582484986,267.3623571372447
2016-12-01,181.470001,1480568400000,14.12,1.3482432432432432,37.5436549270178,19.590332037732168,143.45028194226782,732.2503858840877,21.789467521353387,-21.789467521353387,-100.0,41.379799559085555,121.66081442091446,294.0101588631355
2016-12-02,186.800003,1480654800000,12.14,1.350374054054054,36.19850615991128,19.409907480298546,145.06409945970145,747.3714112596597,21.67131653201278,-21.67131653201278,-100.0,41.081224012311324,123.39278292768869,300.3629660370149
2016-12-05,185.850006,1480914000000,11.79,1.3502832432432432,36.204816579681065,19.314687093903306,146.44829378609668,758.2224504808223,21.564693717337008,-21.564693717337008,-100.0,40.87938081124031,124.8836000687597,305.49288563201856
2016-12-06,193.149994,1481000400000,12.22,1.350194054054054,36.259027431626784,20.104850723511518,139.76216039648847,695.1663671545907,22.443335496519378,-22.443335496519378,-100.0,42.5481862200309,117.3188248999691,275.73167112993775
2016-12-07,192.28999299999998,1481086800000,12.64,1.3531524324324324,35.92696889397617,19.824368772157452,126.97984036784253,640.5240026919834,22.149128905458713,-22.149128905458713,-100.0,41.973497677616166,104.83071146238385,249.75452907821042
2016-12-08,192.179993,1481173200000,11.75,1.356474054054054,35.92631598403039,19.81424268463037,139.75216045536962,705.3116421339353,22.1339558717352,-22.1339558717352,-100.0,41.94819855636557,117.61820458363441,280.3891671905564
