Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Calls.1,95-Calls-P.1,95-Calls-ROI.1,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI,90-Calls,90-Calls-P,90-Calls-ROI
2017-11-20,1511154000000,45.209998999999996,10.65,1.2941799999999999,29.33467321482168,1.5397413990224678,-1.5397413990224678,-100.0,1.4916766575608411,5.618324342439163,376.64491925657205,0.6918848848280632,-0.6918848848280632,-100.0,2.9019168562933584,6.468584093706642,222.9072855646532,0.8478565141944046,-0.8478565141944046,-100.0,2.2979153234032736,-2.2979153234032736,-100.0,0.8949925541855013,4.858708475814501,542.8769717795279,0.972319343250529,-0.972319343250529,-100.0,2.2791126295450543,6.187188340454953,271.4735665209319,1.8673118974360303,3.8863891325639646,208.1274766095739,2.9080193316227816,-2.9080193316227816,-100.0,0.6018578772342362,4.247643172765772,705.7551846434732,,,,4.740716566971656,-4.740716566971656,-100.0,0.17645839965619106,2.4125427003438134,1367.2019609405822,,,
2017-11-21,1511240400000,48.060001,9.73,1.31287,32.49761343097854,1.81074794111742,-1.81074794111742,-100.0,1.7589157469305654,5.161086253069432,293.424301992628,0.8895482803438721,-0.8895482803438721,-100.0,3.238124526447677,6.084877523552329,187.9136356200491,0.9211996607735478,-0.9211996607735478,-100.0,2.603682866671175,-2.603682866671175,-100.0,1.1116056083099262,4.366596361690082,392.8188495134539,1.2011745940640317,-1.2011745940640317,-100.0,2.589587464051565,5.772214565948428,222.90093098139468,2.3127802023739576,3.165421767626043,136.8665195411518,3.2338815628927016,-3.2338815628927016,-100.0,0.7816409284151966,3.735361021584803,477.8870816243431,,,,5.12015532724822,-5.12015532724822,-100.0,0.26750625248005555,1.8464956475199423,690.2626127057017,,,
2017-11-22,1511326800000,48.810001,9.88,1.3275,32.42847977845469,1.83543764769907,-1.83543764769907,-100.0,1.7822102995479767,6.267792700452019,351.68648178285827,0.9001451874573423,-0.9001451874573423,-100.0,3.284756521898707,7.205746528101301,219.3692737973809,0.9352924602417276,-0.9352924602417276,-100.0,2.6410812900090943,-2.6410812900090943,-100.0,1.12515073230254,5.460552237697467,485.3173962321332,1.2164065345839423,-1.2164065345839423,-100.0,2.625882395988324,6.888420634011671,262.32784242490885,2.3415572668864826,4.244145703113517,181.2531242832624,3.2815306468997605,-3.2815306468997605,-100.0,0.7904646161562283,4.819038333843771,609.6463061531058,,,,5.198613060464247,-5.198613060464247,-100.0,0.2697083471282635,2.899294552871732,1074.9739797607865,,,
2017-11-24,1511499600000,48.860001000000004,9.67,1.3286200000000001,32.47104883332902,1.839714518307016,-1.839714518307016,-100.0,1.7863877162085158,6.193612283791481,346.71153566466484,0.9032147720974992,-0.9032147720974992,-100.0,3.2902216798940738,7.132778370105933,216.7871670681948,0.9364997462095168,-0.9364997462095168,-100.0,2.6460219528411884,-2.6460219528411884,-100.0,1.128494924805647,5.38570504519436,477.2467227641191,1.2199694818936349,-1.2199694818936349,-100.0,2.6308429057321767,6.814957124267818,259.04082335813894,2.3484644066992817,4.165735563300718,177.38125182640397,3.2868974342390733,-3.2868974342390733,-100.0,0.7932369222454998,4.743763027754501,598.025998881372,,,,5.205144095969772,-5.205144095969772,-100.0,0.2711498740811225,2.8228500259188705,1041.066323738853,,,
2017-11-27,1511758800000,41.02,9.87,1.33756,63.46177208892772,2.994220024791062,-2.994220024791062,-100.0,2.9491488771240206,-2.769148877124021,-93.89654413867588,2.147776687338185,-2.147776687338185,-100.0,4.151451982287792,-1.9204519822877903,-46.25976623314967,0.846443337452877,-0.846443337452877,-100.0,3.6080380987103737,-2.557438098710378,-70.88168219799249,2.3337190854733585,-2.3337190854733585,-100.0,2.460812390527913,-2.460812390527913,-100.0,3.6449891084308654,-2.2343891084308645,-61.30029588463566,4.794531476001271,-4.794531476001271,-100.0,4.063236504393719,-2.1922365043937218,-53.95296340794295,1.9694189141100384,-1.9694189141100384,-100.0,,,,5.362538710699051,-1.4405387106990482,-26.86299882227352,1.219974677798712,-1.219974677798712,-100.0,,,
2017-11-28,1511845200000,42.549999,10.03,1.34676,64.01186373539942,3.1326947314296985,-3.1326947314296985,-100.0,3.0856210883977653,-2.8356210883977653,-91.89790344187028,2.2543968834025243,-2.2543968834025243,-100.0,4.332469508218996,-1.9549695582189948,-45.12367725866926,0.8782978480271741,-0.8782978480271741,-100.0,3.7686329405354217,-2.7421329705354256,-72.7620071735042,2.4464715367944443,-2.4464715367944443,-100.0,2.579446334793172,-2.579446334793172,-100.0,3.807460452470277,-2.280960482470281,-59.90766052449463,5.025917871587616,-5.025917871587616,-100.0,4.239890645458559,-2.3623906954585583,-55.718198722624294,2.067670734578216,-2.067670734578216,-100.0,,,,5.5840854698894695,-1.579085569889468,-28.27832020846064,1.286719291160729,-1.286719291160729,-100.0,,,
2017-11-29,1511931600000,39.130001,10.7,1.34978,69.05749902513979,3.1056063987577005,-0.9856073987577004,-31.73639129388584,3.0622193254697265,-3.0622193254697265,-100.0,2.296355375349558,-2.1328564253495603,-92.88006761692495,4.207298998397185,-4.207298998397185,-100.0,0.8092510234081427,-0.8092510234081427,-100.0,3.6840296430397887,-0.3901306130397906,-10.589779422021252,2.468044151950455,-2.468044151950455,-100.0,2.5976442546755365,-1.6515452846755352,-63.578578233062345,3.7268555991889234,-3.7268555991889234,-100.0,5.065688406625991,-4.11958943662599,-81.32338797699259,4.1100130588089625,-0.033514008808968036,-0.8154234142185435,2.1122952891854005,-2.1122952891854005,-100.0,,,,5.317672515563988,0.7153265844360172,13.451873584587412,1.3656240496048095,-1.3656240496048095,-100.0,,,
2017-11-30,1512018000000,39.220001,11.28,1.36069,68.98584260244097,3.109715185232652,-3.0097161852326546,-96.78430357626092,3.0658770215127187,-3.0658770215127187,-100.0,2.2985903533277234,-2.2985903533277234,-100.0,4.213560331421792,-2.3525592814217866,-55.83305082587857,0.8111248319049285,-0.8111248319049285,-100.0,3.6895729334963256,-2.412973903496333,-65.3998158320655,2.4704498846879925,-2.4704498846879925,-100.0,2.6005540510047744,-2.6005540510047744,-100.0,3.732000772373244,-2.6553997423732376,-71.15217558448207,5.071003935692766,-5.071003935692766,-100.0,4.116646548921516,-2.055647498921523,-49.93500108626194,2.11400024338758,-2.11400024338758,-100.0,,,,5.327491002938494,-1.305491902938492,-24.504816661697213,1.3660365555905418,-1.3660365555905418,-100.0,,,
2017-12-01,1512104400000,38.220001,11.43,1.37188,69.41020640383238,3.049037358587785,-1.2090373585877892,-39.653084445897896,3.0059658202902715,-3.0059658202902715,-100.0,2.258484790208687,-2.258484790208687,-100.0,4.124259724996303,-4.053259674996294,-98.2784777212334,0.7905525683790984,-0.7905525683790984,-100.0,3.6136189804092247,-0.6270189504092336,-17.351551278885154,2.425239558260639,-2.425239558260639,-100.0,2.5529257269613854,-1.859525756961391,-72.8390073131774,3.655162072514948,-3.655162072514948,-100.0,4.978165285222024,-4.28476531522203,-86.07117421234699,4.029237286688009,-0.2782372366880139,-6.905456712794447,2.0773192753053693,-2.0773192753053693,-100.0,,,,5.207020576114537,0.4549795238854628,8.737809218049357,1.3462560916467703,-1.3462560916467703,-100.0,,,
2017-12-04,1512363600000,36.869999,11.68,1.3793799999999998,70.4244516937612,2.9839757202541293,0.4160252797458739,13.941979384150054,2.9421985253533443,-2.9421985253533443,-100.0,2.2211659133689814,-0.66466486336898,-29.92414296331611,4.020799808723165,-4.020799808723165,-100.0,0.7628098068851479,-0.7628098068851479,-100.0,3.527466284234457,0.9786346857655416,27.743275396831425,2.3808424351807087,-2.3808424351807087,-100.0,2.5055792579873253,-0.21167822798732416,-8.448275077011951,3.5686487172395265,-3.5686487172395265,-100.0,4.8864216931680335,-2.592520663168033,-53.05560645313879,3.927099723489917,1.3164012265100808,33.52095233630144,2.043911438334181,-2.043911438334181,-100.0,,,,5.0582733831166,2.028727516883407,40.107114883407675,1.3336740077058948,-1.3336740077058948,-100.0,,,
2017-12-05,1512450000000,37.599998,11.33,1.39181,70.55682660034617,3.04889391496409,1.9111090850359105,62.68204595955642,3.0059058613384124,-3.0059058613384124,-100.0,2.2709329294999256,0.8090701705000729,35.62721558131773,4.105795373192958,-4.105795373192958,-100.0,0.7779609854641643,-0.7779609854641643,-100.0,3.603009035239637,2.4849939047603584,68.96996039853342,2.4333106832227305,-2.4333106832227305,-100.0,2.5610359976973047,1.2709670623026934,49.6270674619745,3.6447582424628533,-3.6447582424628533,-100.0,4.994346680920035,-1.1623436209200373,-23.27318656833641,4.010393175773924,2.8296097242260783,70.55691549943906,2.0895546248295247,-2.0895546248295247,-100.0,,,,5.163326902252443,3.55667589774756,68.88341499733438,1.3646378539893238,-1.3646378539893238,-100.0,,,
2017-12-06,1512536400000,37.610001000000004,11.02,1.40319,70.56878213079746,3.050378710946162,4.629621289053837,151.77201678075662,3.007027842422052,-3.007027842422052,-100.0,2.2721825804789937,3.527317369521004,155.23916959073853,4.1071642185286805,-4.1071642185286805,-100.0,0.7781961304671685,-0.7781961304671685,-100.0,3.6046429958328234,5.2036570341671755,144.35984479414205,2.434292623364436,-2.434292623364436,-100.0,2.5623776229171416,3.98932234708286,155.68830727382058,3.646026258337308,-3.646026258337308,-100.0,4.996670246281577,1.555029723718424,31.12131974039405,4.012129901077826,5.5483701489221655,138.28989304238732,2.090446525979928,-2.090446525979928,-100.0,,,,5.165333078928754,6.275667021071251,121.49588274707679,1.3653171972570544,-1.3653171972570544,-100.0,,,
2017-12-07,1512622800000,38.73,10.16,1.40688,70.93103574510117,3.1572258717662076,3.122772128233798,98.90873364998951,3.1124667175585934,-3.1124667175585934,-100.0,2.355796369283908,1.9877016307160889,84.37493395578544,4.2452992573659065,-4.2452992573659065,-100.0,0.8014295024822999,-0.8014295024822999,-100.0,3.7275703296438216,3.7143276703561736,99.64473750683294,2.522253950062437,-2.522253950062437,-100.0,2.6547669867011656,2.4633310132988377,92.7889726532946,3.7705650578673233,-3.7705650578673233,-100.0,5.1770209367636015,-0.05892293676360616,-1.1381629992101527,4.146710792927101,4.069787207072899,98.1449493418878,2.167689596429872,-2.167689596429872,-100.0,,,,5.332409923836959,4.820588076163052,90.40167850963672,1.4191266850500968,-1.4191266850500968,-100.0,,,
2017-12-08,1512709200000,38.09,9.58,1.43185,70.59599917932334,3.090902264501288,3.1390977354987086,101.55926868186485,3.0461019194148022,-3.0461019194148022,-100.0,2.302702987188704,2.022797012811287,87.84446036094539,4.160162624847903,-4.160162624847903,-100.0,0.7881992773125837,-0.7881992773125837,-100.0,3.6522481964779447,3.7204518035220495,101.86744173383059,2.4660918617440597,-2.4660918617440597,-100.0,2.59663832787823,2.490661672121769,95.91869785565952,3.693193972439152,-3.693193972439152,-100.0,5.0627301896222905,0.024569810377709445,0.4853075209908135,4.064925158629478,4.0695748413705175,100.11438544523183,2.117864830797316,-2.117864830797316,-100.0,,,,5.232765689229332,4.8062343107706695,91.84883475030044,1.3834453786514906,-1.3834453786514906,-100.0,,,
2017-12-11,1512968400000,38.299999,9.34,1.44438,70.10767498842623,3.086855632569929,3.733144367430072,120.93679821113248,3.0414143212260214,-3.0414143212260214,-100.0,2.294354197486157,2.6106458525138407,113.78565068001413,4.161640770575065,-4.161640770575065,-100.0,0.7925014350837718,-0.7925014350837718,-100.0,3.6518912469660663,4.3171087230339324,118.21569786944006,2.4588132049624747,-2.4588132049624747,-100.0,2.589744336687728,3.0812556933122743,118.97914592037243,3.6919397560035065,-3.6919397560035065,-100.0,5.048557541650203,0.6224424883497992,12.329115459508932,4.067505419742329,4.667494530257667,114.75078822521513,2.109336223965629,-2.109336223965629,-100.0,,,,5.244300411699975,5.40569948830003,103.07760928874279,1.3734033314904597,-1.3734033314904597,-100.0,,,
2017-12-12,1513054800000,38.080002,9.92,1.45951,70.04405357770042,3.066587987422036,4.823411012577967,157.28917716894946,3.0209347095998176,-3.0209347095998176,-100.0,2.2786127981363244,3.7073861018636745,162.70364604710124,4.134676956423012,-4.134676956423012,-100.0,0.7879751892857114,-0.7879751892857114,-100.0,3.628474237563111,5.403924822436885,148.93105114248155,2.4417904980755765,-2.4417904980755765,-100.0,2.57229717392814,4.175301766071863,162.31801707793286,3.667674357771265,-3.667674357771265,-100.0,5.014087672003717,1.7335112679962863,34.57281526359002,4.041799383470096,5.752199716529906,142.31779390275776,2.0944286695389973,-2.0944286695389973,-100.0,,,,5.212189598809483,6.485809601190522,124.4354119940676,1.3631014487694897,-1.3631014487694897,-100.0,,,
2017-12-13,1513141200000,36.189999,10.18,1.4770299999999998,70.74775719644632,2.943587886304549,6.296413113695451,213.90267105631145,2.8996799840983063,-2.8996799840983063,-100.0,2.1945846832955684,5.235916366704427,238.583473518176,3.957981335979017,-3.957981335979017,-100.0,0.7490032030089804,-0.7490032030089804,-100.0,3.4768233134686604,6.848877656531331,196.98664668980652,2.3485326783286133,-2.3485326783286133,-100.0,2.473949398473428,5.680351631526571,229.6066215029168,3.5144242292010013,-3.5144242292010013,-100.0,4.822482076802041,3.331818953197958,69.08929675913706,3.86876313790253,7.1807378120974645,185.60810150787728,2.0175506808066004,-2.0175506808066004,-100.0,,,,4.977708004226962,7.881292895773036,158.33176411875533,1.3191909922413405,-1.3191909922413405,-100.0,,,
2017-12-14,1513227600000,37.009997999999996,10.49,1.49078,70.83206618198955,3.014025383446804,5.495976616553197,182.3467262995663,2.968704854857016,-2.968704854857016,-100.0,2.248008949614896,4.411493150385109,196.24001724463054,4.050922294595627,-4.050922294595627,-100.0,0.7660164338319078,-0.7660164338319078,-100.0,3.5592655118003367,6.061036428199668,170.28896574602248,2.4050046590682523,-2.4050046590682523,-100.0,2.5337448668400744,4.865957193159929,192.04606023448773,3.597364662392593,-3.597364662392593,-100.0,4.938749525908326,2.460952534091684,49.829466369608404,3.959990012794272,6.400511887205724,161.62949569383778,2.066435610633979,-2.066435610633979,-100.0,,,,5.093676007801221,7.117325792198784,139.72867102851146,1.351887732070404,-1.351887732070404,-100.0,,,
2017-12-15,1513314000000,37.029999,9.42,1.495,70.7478984444868,3.0121693322856657,6.8678316677143325,228.00284147714072,2.9666960307096315,-2.9666960307096315,-100.0,2.2457400872590143,5.782760962740983,257.49912002501577,4.049493070604182,-4.049493070604182,-100.0,0.7664292450266514,-0.7664292450266514,-100.0,3.557805574036017,7.433095395963981,208.92359746156086,2.40279650150727,-2.40279650150727,-100.0,2.5316055210249004,6.237495508975103,246.384970216446,3.595667990401584,-3.595667990401584,-100.0,4.934402022532169,3.8346990074678313,77.71355049623605,3.958857903114336,7.772643046885662,196.33548960600774,2.0641583166171067,-2.0641583166171067,-100.0,,,,5.093576229051557,8.489424670948447,166.66923766701353,1.34965035763312,-1.34965035763312,-100.0,,,
2017-12-18,1513573200000,37.75,9.53,1.5011299999999999,70.6685252221357,3.0674175972426028,3.6325834027573976,118.42480808686892,3.0208701615387383,-3.0208701615387383,-100.0,2.286082406475858,2.52641859352414,110.513015032506,4.124707598986806,-4.124707598986806,-100.0,0.7813351907667451,-0.7813351907667451,-100.0,3.6237636326362477,4.208737367363746,116.14271221939319,2.4461126200035057,-2.4461126200035057,-100.0,2.5774840618144026,2.990016938185597,116.00525421215583,3.6620402030394175,-3.6620402030394175,-100.0,5.023596681817908,0.5439043181820917,10.826990155293817,4.032722933818469,4.5547780661815285,112.94547483004835,2.101002869899805,-2.101002869899805,-100.0,,,,5.189912761935993,5.285088238064006,101.8338550278928,1.3730200698025181,-1.3730200698025181,-100.0,,,
2017-12-19,1513659600000,36.919998,10.03,1.5111299999999999,70.94404830595859,3.011682144236368,3.6783208557636295,122.13509525907469,2.965855061438827,-2.965855061438827,-100.0,2.247468353974116,2.5965347460258865,115.53153758247718,4.045349817036705,-4.045349817036705,-100.0,0.7642137902622523,-0.7642137902622523,-100.0,3.5554966211764345,4.242106318823563,119.31121783544107,2.403444410862825,-2.403444410862825,-100.0,2.532565765085998,3.0498372949139982,120.42480147837094,3.5929638098045302,-3.5929638098045302,-100.0,4.936010175948823,0.6463928840511812,13.095452825457931,3.9551214859105097,4.5808814140894825,115.82150966558531,2.0655858572528505,-2.0655858572528505,-100.0,,,,5.085544749530193,5.296458050469808,104.14730990144369,1.3523005750123998,-1.3523005750123998,-100.0,,,
2017-12-20,1513746000000,35.66,9.72,1.53488,71.58272311129399,2.935117508196061,2.4248824918039453,82.61619798977965,2.890159170618851,-2.890159170618851,-100.0,2.1968641763116548,1.3801358236883503,62.82299281722001,3.9326579218555935,-3.9326579218555935,-100.0,0.7382533318844064,-0.7382533318844064,-100.0,3.4597069144176475,2.970093085582352,85.84811254401559,2.3462973269677683,-2.3462973269677683,-100.0,2.4724562295564,1.8177437704436061,73.51975532322122,3.4959491418518844,-3.4959491418518844,-100.0,4.818753556524168,-0.5285535565241624,-10.968677902370567,3.8449328492979866,3.2980671507020216,85.77697660712559,2.0192224285996403,-2.0192224285996403,-100.0,,,,4.933841599498969,3.99215840050104,80.91379344051994,1.3273790956794862,-1.3273790956794862,-100.0,,,
2017-12-21,1513832400000,35.869999,9.62,1.55213,71.61035233632734,2.9537634544892017,2.7862385455107948,94.32842502253187,2.9080324376998554,-2.9080324376998554,-100.0,2.211122338262161,1.7353797117378384,78.4841110646897,3.9566047206333512,-3.9566047206333512,-100.0,0.7426411162270408,-0.7426411162270408,-100.0,3.4814340379305557,3.3346679320694435,95.78432036160729,2.360974981644904,-2.360974981644904,-100.0,2.4883610138600085,2.175541016139988,87.42867309133871,3.5173580365669785,-3.5173580365669785,-100.0,4.849335995504912,-0.18543396550490954,-3.823904255691859,3.8689089293354506,3.6645930206645443,94.71903028986515,2.0319645133855744,-2.0319645133855744,-100.0,,,,4.9641331326439415,4.362868767356058,87.8878275577665,1.3359753175335296,-1.3359753175335296,-100.0,,,
2017-12-22,1513918800000,35.139998999999996,9.9,1.56375,71.0749340479056,2.872412889221589,3.6575861107784067,127.3349706966952,2.827277375073777,-2.827277375073777,-100.0,2.1449153190102344,2.6280837309897684,122.52622318919757,3.854522979155029,-3.854522979155029,-100.0,0.7274975702113546,-0.7274975702113546,-100.0,3.3899344488275283,4.1942645211724745,123.72700960701876,2.291953030104157,-2.291953030104157,-100.0,2.416354596073809,3.0594444339261884,126.61405072323812,3.424064986501566,-3.424064986501566,-100.0,4.708307626177966,0.7674914038220386,16.300791383188788,3.7701768644883455,4.516822085511652,119.80398394717314,1.970298176047926,-1.970298176047926,-100.0,,,,4.845590781807513,5.198408118192487,107.28120372255958,1.2909689190744815,-1.2909689190744815,-100.0,,,
2017-12-26,1514264400000,35.049999,10.25,1.56375,70.29813478450983,2.8340959096916407,1.6159050903083596,57.016598654354496,2.7890759958963898,-2.7890759958963898,-100.0,2.1085562212637345,0.5889448287362651,27.931189256281204,3.8137852617787225,-3.8137852617787225,-100.0,0.7255396884279062,-0.7255396884279062,-100.0,3.3511311661912413,2.150369803808754,64.16847617017561,2.255961879809851,-2.255961879809851,-100.0,2.379048403636709,1.0194526263632897,42.85127720835411,3.384177862427599,-3.384177862427599,-100.0,4.635010283446559,-1.2365092534465614,-26.677594607775113,3.731342683057101,2.4711582669429006,66.22705221269769,1.9360738149516123,-1.9360738149516123,-100.0,,,,4.807606527049117,3.1473943729508846,65.46697104354624,1.2620887046333902,-1.2620887046333902,-100.0,,,
2017-12-27,1514350800000,35.75,10.47,1.56375,70.30757430788937,2.891080809439792,0.928919190560208,32.13051629436141,2.845161780506864,-2.845161780506864,-100.0,2.151049718713032,-0.11854971871303199,-5.511249585805022,3.8903347383334577,-3.8903347383334577,-100.0,0.7400310907267609,-0.7400310907267609,-100.0,3.4184315832305394,1.4740684167694589,43.12119113340311,2.3013901251655957,-2.3013901251655957,-100.0,2.426947231240179,0.3205527687598231,13.208065038810895,3.452150631439256,-3.452150631439256,-100.0,4.728337356405776,-1.9808373564057729,-41.89289399416918,3.80622472263304,1.8012752773669618,47.32445950067,1.9751016451467525,-1.9751016451467525,-100.0,,,,4.903938146793262,2.4910618532067406,50.79717114367915,1.2876110207536249,-1.2876110207536249,-100.0,,,
2017-12-28,1514437200000,35.130001,10.18,1.569,70.4186516091922,2.8454492823372317,1.9445477176627683,68.33886408495502,2.800175216777717,-2.800175216777717,-100.0,2.118226158130522,0.915270791869478,43.20930455684989,3.8271884392930353,-3.8271884392930353,-100.0,0.7272231242067102,-0.7272231242067102,-100.0,3.3635403760237104,2.4803566539762842,73.74243733350085,2.2657245024309884,-2.2657245024309884,-100.0,2.3893802693382864,1.3467167006617125,56.36259401416551,3.3966480118119904,-3.3966480118119904,-100.0,4.6551047717692775,-0.9190078017692764,-19.741935935417995,3.7444765058695104,2.8020205441304893,74.83076845957744,1.944966093587976,-1.944966093587976,-100.0,,,,4.822642380975044,3.4803547190249593,72.16696665617779,1.268895621971479,-1.268895621971479,-100.0,,,
2017-12-29,1514523600000,34.669998,11.04,1.56775,69.99168845689678,2.7913399117192452,4.6486630882807525,166.53876759199645,2.746694252623966,-2.746694252623966,-100.0,2.073699671881755,3.632803428118244,175.1846459435323,3.760321629831708,-3.760321629831708,-100.0,0.7176402398374897,-0.7176402398374897,-100.0,3.3031044492591626,5.176998490740838,156.7312983972385,2.2196982199367348,-2.2196982199367348,-100.0,2.341161131440769,4.058741928559231,173.36448457357776,3.3352760425726267,-3.3352760425726267,-100.0,4.560859351377504,1.8390437086225035,40.322306980746106,3.6795687882826087,5.493934111717386,149.30918343509512,1.9036555121420944,-1.9036555121420944,-100.0,,,,4.745593428652292,6.161409371347705,129.8343287089702,1.2384125354665425,-1.2384125354665425,-100.0,,,
2018-01-02,1514869200000,36.169998,9.77,1.56425,70.62035816961453,2.937917772361136,2.742082227638865,93.33420606374278,2.8914444323980035,-2.8914444323980035,-100.0,2.1891499937303927,1.682350106269606,76.84946719447117,3.9488528867691066,-3.9488528867691066,-100.0,0.7487677786307434,-0.7487677786307434,-100.0,3.471114953359752,3.293984986640248,94.89702965474943,2.340935873595514,-2.340935873595514,-100.0,2.468395347313836,2.126504712686165,86.14927568228794,3.5056277471518094,-3.5056277471518094,-100.0,4.80933122090935,-0.2144311609093492,-4.458648220714657,3.8630709389024736,3.6254289610975263,93.84836619457823,2.0104213659374963,-2.0104213659374963,-100.0,,,,4.972177052554933,4.324822747445069,86.98046553315667,1.3133512465881143,-1.3133512465881143,-100.0,,,
2018-01-03,1514955600000,37.310001,9.15,1.56425,69.33141939714919,2.9758247100825166,4.004175289917479,134.55682642699907,2.927886627241108,-2.927886627241108,-100.0,2.2036550921039217,2.9108448578960804,132.09167207364442,4.018820155120442,-4.018820155120442,-100.0,0.7721696179785948,-0.7721696179785948,-100.0,3.5273228669586563,4.571977163041347,129.61606678731442,2.361522896602484,-2.361522896602484,-100.0,2.49123702929822,3.3694629407017795,135.2526034686855,3.5611608339715595,-3.5611608339715595,-100.0,4.852759925900704,1.0079400440993025,20.770449383238805,3.933320363811301,4.912179686188697,124.88633601736174,2.022279135111953,-2.022279135111953,-100.0,,,,5.0838423557514965,5.627157744248503,110.6871014181299,1.309697981194219,-1.309697981194219,-100.0,,,
2018-01-04,1515042000000,38.099998,9.22,1.56175,69.2587916557184,3.0356510486481767,2.9743519513518213,97.98069355423269,2.986776118373939,-2.986776118373939,-100.0,2.247150754823858,1.8578523451761464,82.67591042514519,4.1008319780359095,-4.1008319780359095,-100.0,0.7885002938243186,-0.7885002938243186,-100.0,3.598909827782993,3.5540931122170067,98.75471412981764,2.4085012054169894,-2.4085012054169894,-100.0,2.5407916567780666,2.326211403221928,91.55459075191372,3.633450418595604,-3.633450418595604,-100.0,4.9492928621950565,-0.08228980219505466,-1.6626577672059273,4.013599970603387,3.9014029293966095,97.20457838278513,2.062168886842869,-2.062168886842869,-100.0,,,,5.188854779962217,4.631148020037781,89.25183333173766,1.3348675427154078,-1.3348675427154078,-100.0,,,
2018-01-05,1515128400000,41.139998999999996,9.22,1.5568799999999998,70.70302944272794,3.3453598848979347,0.444641115102062,13.291278977467256,3.292749682961027,-3.292749682961027,-100.0,2.493713199323812,-0.7607121493238136,-30.50519801275005,4.495472437290061,-4.495472437290061,-100.0,0.8516466855741225,-0.8516466855741225,-100.0,3.951706080554967,1.0724948894450357,27.14004704758856,2.6664742146761675,-2.6664742146761675,-100.0,2.8113527827483296,-0.2555517527483317,-9.089992345197915,3.9913642447533166,-3.9913642447533166,-100.0,5.477826997424498,-2.922025967424492,-53.34279393632435,4.39739457111742,1.4496063788825744,32.9651195824853,2.2904149292773592,-2.2904149292773592,-100.0,,,,5.658433091179713,2.2455678088202866,39.68532935947668,1.4970840094364934,-1.4970840094364934,-100.0,,,
2018-01-08,1515387600000,40.759997999999996,9.52,1.555,70.4378029768951,3.302137215031568,0.037862784968428535,1.1466145257705949,3.2500758638804683,-3.2500758638804683,-100.0,2.4584005066211194,-1.1564004066211186,-47.03873122002001,4.441735987912463,-4.441735987912463,-100.0,0.8437367084104488,-0.8437367084104488,-100.0,3.9032135632936296,0.6595863767063683,16.89854695395639,2.629914112677067,-2.629914112677067,-100.0,2.7730034712646088,-0.6558034112646141,-23.64957051299829,3.942180219578973,-3.942180219578973,-100.0,5.402917583941674,-3.2857175239416736,-60.81376354337414,4.345158726758573,1.0328411732414189,23.769929666341643,2.257700543165024,-2.257700543165024,-100.0,,,,5.595979695669946,1.8200201043300552,32.52370814959084,1.473124679633946,-1.473124679633946,-100.0,,,
2018-01-09,1515474000000,40.880001,10.08,1.5525,70.45660964455115,3.312694647051867,0.7073063529481338,21.351389980286925,3.2605639129717723,-3.2605639129717723,-100.0,2.4664773560461204,-0.4904764060461204,-19.885704802592524,4.455740135262018,-4.455740135262018,-100.0,0.8462172910057464,-0.8462172910057464,-100.0,3.915513156934016,1.3308878730659792,33.99012644636626,2.6385463148763257,-2.6385463148763257,-100.0,2.782011245950237,0.011589724049763106,0.4165951545535347,3.954716619847737,-3.954716619847737,-100.0,5.420557560826564,-2.626956590826562,-48.462848357355824,4.358730342260948,1.7052707077390536,39.123106359786895,2.2652060948848547,-2.2652060948848547,-100.0,,,,5.61312629622169,2.4948748037783126,44.44715248002996,1.4782085355495995,-1.4782085355495995,-100.0,,,
2018-01-10,1515560400000,40.84,9.82,1.55375,48.970579355915724,2.3102359295741124,1.7097650704258809,74.00824515533671,2.258114299938036,-2.258114299938036,-100.0,1.480064424685695,0.4979365753143039,33.642898715037035,3.467336713567814,-3.467336713567814,-100.0,0.8301715048884173,-0.8301715048884173,-100.0,2.9448593164917165,2.3003416835082797,78.1138056621575,1.6691013357447222,-1.6691013357447222,-100.0,1.7793623579302178,1.0154386420697747,57.067557799241584,2.9508770794050605,-2.9508770794050605,-100.0,3.44846369367494,-0.6536626936749403,-18.955185605516654,3.426802717707041,2.6351982822929467,76.8996204151555,1.3352871695527746,-1.3352871695527746,-100.0,,,,4.831230636911037,3.2727703630889597,67.74196077671597,0.700321170238567,-0.700321170238567,-100.0,,,
