Datetime,Timestamp,Price,VIX,6-Month-LIBOR,6-Month-VM,110-Calls,110-Calls-P,110-Calls-ROI,110-Puts,110-Puts-P,110-Puts-ROI,110-Calls.1,110-Calls-P.1,110-Calls-ROI.1,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2017-05-08,1494216000000,19.799999,9.96,1.43267,32.83336696364633,1.124604446965093,22.215395653034907,1975.3963905252508,2.951266143437845,-2.951266143437845,-100.0,,,,1.881417806157444,23.43858219384256,1245.7935774357786,1.7420194393144932,-1.7420194393144932,-100.0,,,
2017-05-09,1494302400000,19.950001,10.21,1.4368299999999998,32.414105967875464,1.110671708889699,22.9143281911103,2063.105416992838,2.9507249077182927,-2.9507249077182927,-100.0,,,,1.8726743533694157,24.147325646630588,1289.456738870986,1.731813534122681,-1.731813534122681,-100.0,,,
2017-05-10,1494388800000,19.709999,10.6,1.44517,32.36194950771172,1.0948089920963149,22.65419210790369,2069.2369419186043,2.911840630798689,-2.911840630798689,-100.0,,,,1.8476718423593272,23.87232915764067,1292.0221334951793,1.7077006957251193,-1.7077006957251193,-100.0,,,
2017-05-11,1494475200000,20.08,10.4,1.44211,32.39702573124512,1.1171595308822777,22.314840469117726,1997.4623007955329,2.968631891549663,-2.968631891549663,-100.0,,,,1.884168830317144,23.55583116968286,1250.1974765030975,1.7418709763784044,-1.7418709763784044,-100.0,,,
2017-05-12,1494561600000,20.25,10.42,1.43933,32.268058322921426,1.1194790838478053,23.51552091615219,2100.5770679811253,2.986929479394705,-2.986929479394705,-100.0,,,,1.8927514619438772,24.76724853805612,1308.5314705090689,1.7495245488046969,-1.7495245488046969,-100.0,,,
2017-05-15,1494820800000,20.34,10.65,1.43656,32.26219939279971,1.124039813273038,20.95196118672696,1863.987461949229,3.0000934636623726,-3.0000934636623726,-100.0,,,,1.9007043696489632,22.209296630351037,1168.4771700952538,1.7571167790938134,-1.7571167790938134,-100.0,,,
2017-05-16,1494907200000,19.559998999999998,15.59,1.42267,32.64210601658253,1.1005389999298805,20.993463100070112,1907.5619402318032,2.9061129601018165,-2.9061129601018165,-100.0,,,,1.84779566143545,22.202206338564547,1201.55095078624,1.7110448070463011,-1.7110448070463011,-100.0,,,
2017-05-17,1494993600000,19.68,14.66,1.41406,32.63341824486545,1.1065474182574722,18.265452581742533,1650.6705704944782,2.924111385242533,-2.924111385242533,-100.0,,,,1.858270850121583,19.481729149878422,1048.3794194266013,1.7215108201080047,-1.7215108201080047,-100.0,,,
2017-05-18,1495080000000,19.91,12.04,1.39906,32.576991515092665,1.1159499282588057,18.593051071741193,1666.1187568470534,2.9563646258278458,-2.9563646258278458,-100.0,,,,1.8761915910359424,19.82380940896405,1056.5983508122592,1.739295861553252,-1.739295861553252,-100.0,,,
2017-05-19,1495166400000,20.950001,10.93,1.41517,33.070234696770484,1.2027309945407296,17.42226590545927,1448.5588202632184,3.1374617667859006,-3.1374617667859006,-100.0,,,,2.0036105699461157,18.716386430053888,934.1329453336454,1.8579111810780853,-1.8579111810780853,-100.0,,,
2017-05-22,1495425600000,21.639999,10.72,1.41933,33.15183268185441,1.2472718319307958,14.448729268069206,1158.4266475177549,3.245238920062364,-3.245238920062364,-100.0,,,,2.0746999647218938,15.785301035278106,760.8474142618529,1.9237610448415021,-1.9237610448415021,-100.0,,,
2017-05-23,1495512000000,21.92,10.02,1.4135,33.16553164509009,1.2640095922411678,14.193990407758827,1122.9337573769517,3.2885168848301163,-3.2885168848301163,-100.0,,,,2.1020855322800287,15.54791446771997,739.6423327673024,1.9498194346336175,-1.9498194346336175,-100.0,,,
2017-05-24,1495598400000,22.33,9.99,1.41739,33.158554346523836,1.28737551437525,14.069622485624752,1092.8918818572217,3.349282031660371,-3.349282031660371,-100.0,,,,2.1411699389585053,15.448828061041493,721.5134016198648,1.9856304092177075,-1.9856304092177075,-100.0,,,
2017-05-25,1495684800000,22.33,9.81,1.41794,32.67004609165236,1.2579020428181575,16.289098957181842,1294.9417683342292,3.319742401323272,-3.319742401323272,-100.0,,,,2.1109606416212334,17.669040358378766,837.014201496851,1.955360967534972,-1.955360967534972,-100.0,,,
2017-05-26,1495771200000,22.74,10.38,1.41378,32.713976603176576,1.2835395676397043,15.552458432360293,1211.6851575491085,3.3837468659557115,-3.3837468659557115,-100.0,,,,2.152273178208537,16.957724821791466,787.8983482898938,1.9942798130412704,-1.9942798130412704,-100.0,,,
2017-05-30,1496116800000,22.99,10.41,1.41378,32.689333753103085,1.2961201558555056,17.704880844144498,1365.9907041919555,3.419416804416852,-3.419416804416852,-100.0,,,,2.174364379110873,19.125636620889125,879.5966676344217,2.014634059621189,-2.014634059621189,-100.0,,,
2017-05-31,1496203200000,23.23,9.89,1.41489,32.69807769266205,1.3102423454817416,17.246758654518253,1316.3029506710893,3.4555658660726944,-3.4555658660726944,-100.0,,,,2.1976852509674942,18.682315749032504,850.0906005902316,2.0361611787774514,-2.0361611787774514,-100.0,,,
2017-06-01,1496289600000,23.200001,9.75,1.41878,32.69902879686936,1.3087600101199952,18.101238889879998,1383.0831282979354,3.45082692463337,-3.45082692463337,-100.0,,,,2.195114470079288,19.53488452992071,889.9255504071781,2.03335702872781,-2.03335702872781,-100.0,,,
2017-06-02,1496376000000,23.389999,10.07,1.42239,32.69769158082686,1.3195341332381494,17.05146496676185,1292.2337162220572,3.4786888027387715,-3.4786888027387715,-100.0,,,,2.213197664568081,18.496801335431922,835.750083761347,2.049702000477737,-2.049702000477737,-100.0,,,
2017-06-05,1496635200000,24.209999,10.45,1.42822,32.866968845195196,1.3771041990220851,16.891898900977914,1226.6246020434226,3.6111936084797125,-3.6111936084797125,-100.0,,,,2.3024698605304468,18.387533139469554,798.6003836433888,2.132551232764655,-2.132551232764655,-100.0,,,
2017-06-06,1496721600000,24.290001,10.39,1.41822,32.860894713701605,1.380851351726644,16.76014854827335,1213.7547265544645,3.623631748687029,-3.623631748687029,-100.0,,,,2.309114939685781,18.260885060314216,790.8175009598749,2.1398243005588604,-2.1398243005588604,-100.0,,,
2017-06-07,1496808000000,24.780001000000002,10.16,1.41711,32.858121693422675,1.4084755758494012,17.8835223241506,1269.707663433616,3.6966475495630937,-3.6966475495630937,-100.0,,,,2.3554432450533422,19.414554754946657,824.2420952285347,2.182872221156696,-2.182872221156696,-100.0,,,
2017-06-08,1496894400000,23.030001000000002,10.7,1.41406,34.004387484249264,1.3804082031385034,19.196590696861488,1390.6459446717295,3.5073645027944984,-3.5073645027944984,-100.0,,,,2.2620992692298625,20.617899730770134,911.4498205814616,2.102059450735309,-2.102059450735309,-100.0,,,
2017-06-09,1496980800000,23.6,11.46,1.41544,34.075933327143,1.4192133452958091,18.67078565470419,1315.5728641216106,3.5986369694610367,-3.5986369694610367,-100.0,,,,2.3228392344447912,20.12715976555521,866.489573066215,2.158678892776818,-2.158678892776818,-100.0,,,
2017-06-12,1497240000000,23.48,10.42,1.41683,33.93218033666278,1.402887821672376,18.779110178327624,1338.603834762863,3.5710538172891706,-3.5710538172891706,-100.0,,,,2.3017500906128947,20.22824790938711,878.8203372678421,2.138264632082702,-2.138264632082702,-100.0,,,
2017-06-13,1497326400000,23.469998999999998,10.64,1.42183,33.88400402272483,1.3994187031260577,18.803582396873946,1343.6709367160818,3.5660290533268166,-3.5660290533268166,-100.0,,,,2.2979034951877484,20.252097504812255,881.3293311587732,2.13391299537026,-2.13391299537026,-100.0,,,
2017-06-14,1497412800000,23.99,10.9,1.4232200000000002,33.951483915126694,1.4348742549340372,22.59612374506597,1574.7807633571854,3.649308369931626,-3.649308369931626,-100.0,,,,2.353377154319056,24.076620845680946,1023.0668212910167,2.1855899861350436,-2.1855899861350436,-100.0,,,
2017-06-15,1497499200000,23.559998999999998,10.38,1.426,33.968034056937185,1.4103240114848834,22.27367508851512,1579.3303458730663,3.584713407717912,-3.584713407717912,-100.0,,,,2.31242407912532,23.72757492087468,1026.0909811080023,2.147323621155344,-2.147323621155344,-100.0,,,
2017-06-16,1497585600000,24.200001,10.37,1.42711,34.074669685204746,1.4556875223947436,22.64431237760526,1555.5750825117484,3.6889990150846295,-3.6889990150846295,-100.0,,,,2.3824515552109204,24.137548444789086,1013.1391084110486,2.212734639474453,-2.212734639474453,-100.0,,,
2017-06-19,1497844800000,23.85,10.86,1.43267,34.143872559887015,1.4393406172174714,24.57565938278253,1707.4248505744324,3.639637771822132,-3.639637771822132,-100.0,,,,2.3528685812404184,26.04713141875958,1107.0372406871822,2.184956903608292,-2.184956903608292,-100.0,,,
2017-06-20,1497931200000,24.16,10.75,1.4332200000000002,34.14875246488665,1.458391705821569,24.455610294178427,1676.889013874474,3.687216535388013,-3.687216535388013,-100.0,,,,2.3838077659174584,25.946194234082537,1088.4348396313158,2.213648520068768,-2.213648520068768,-100.0,,,
2017-06-21,1498017600000,24.280001000000002,10.48,1.43961,34.14867451560432,1.4658917316591964,25.01610616834081,1706.5452808050063,3.704951284957524,-3.704951284957524,-100.0,,,,2.3959952343368105,26.514002765663193,1106.5966403310492,2.224231100971652,-2.224231100971652,-100.0,,,
2017-06-22,1498104000000,24.17,10.02,1.445,34.09160306000705,1.4557227614964816,23.787279238503512,1634.0528476761756,3.683936517941392,-3.683936517941392,-100.0,,,,2.381614602716408,25.27838739728359,1061.3970609876058,2.209990744939056,-2.209990744939056,-100.0,,,
2017-06-23,1498190400000,23.93,9.9,1.44861,34.12065846356288,1.4433022060533336,26.84369879394666,1859.880673732908,3.6489252567930763,-3.6489252567930763,-100.0,,,,2.3600885551738475,28.31991244482615,1199.9512638092542,2.1897458740281603,-2.1897458740281603,-100.0,,,
2017-06-26,1498449600000,23.32,11.06,1.445,34.298882556990336,1.4176632171394905,27.77033678286051,1958.881097225228,3.567516125716045,-3.567516125716045,-100.0,,,,2.311250104095389,29.208749895904607,1263.7641354411862,2.1456618391649838,-2.1456618391649838,-100.0,,,
2017-06-27,1498536000000,24.299999,10.03,1.44639,34.3987931422827,1.4838967308431352,26.676103369156863,1797.7061890283815,3.7239130683857886,-3.7239130683857886,-100.0,,,,2.415180153284856,28.174819846715145,1166.572183379154,2.242467823778174,-2.242467823778174,-100.0,,,
2017-06-28,1498622400000,23.4,11.44,1.44656,34.753662584222695,1.4515383872697036,27.388463612730302,1886.8576851244773,3.608569819619,-3.608569819619,-100.0,,,,2.3487391901355887,28.831262809864413,1227.520830365164,2.182404128634952,-2.182404128634952,-100.0,,,
2017-06-29,1498708800000,23.459999,11.18,1.44822,34.72867429561686,1.4537302263031346,30.43026987369686,2093.2542588098795,3.616082663148928,-3.616082663148928,-100.0,,,,2.3532261279048505,31.876773872095157,1354.5988417388526,2.1862738886737483,-2.1862738886737483,-100.0,,,
2017-06-30,1498795200000,22.83,11.22,1.44767,34.90486503413096,1.425623673366884,30.551376326633118,2143.0183082243707,3.5299755420315204,-3.5299755420315204,-100.0,,,,2.301144292310114,31.958855707689892,1388.824499814675,2.138736900187052,-2.138736900187052,-100.0,,,
2017-07-03,1499054400000,23.76,11.07,1.456,35.070285253984586,1.4947425099197669,27.529257490080226,1841.739116094176,3.683750997897644,-3.683750997897644,-100.0,,,,2.406216536106955,28.99378346389304,1204.9532130139214,2.2362242524504765,-2.2362242524504765,-100.0,,,
2017-07-05,1499227200000,23.219998999999998,12.54,1.45767,35.003710286535245,1.456624097226551,24.67137500277345,1693.7365686691824,3.5956734519103684,-3.5956734519103684,-100.0,,,,2.3473365681815377,26.102662431818462,1112.0119196217343,2.181017890621371,-2.181017890621371,-100.0,,,
2017-07-06,1499313600000,23.59,11.19,1.4571100000000001,35.020062075210646,1.4808634932102134,26.120135506789783,1763.8449206527878,3.654068855954268,-3.654068855954268,-100.0,,,,2.385778702375788,27.574220297624212,1155.7744341570935,2.216874486688564,-2.216874486688564,-100.0,,,
2017-07-07,1499400000000,23.940001000000002,11.11,1.4654399999999999,35.00346286661941,1.5020904390146086,23.223909460985393,1546.105937284348,3.7064652781970544,-3.7064652781970544,-100.0,,,,2.420527418032451,24.699472581967548,1020.41697185338,2.2481408172892223,-2.2481408172892223,-100.0,,,
2017-07-10,1499659200000,25.440001000000002,10.89,1.4654399999999999,35.62742248288699,1.6395042849374466,17.766493615062558,1083.6503312792756,3.9819978426100775,-3.9819978426100775,-100.0,,,,2.6161417506759084,19.333856249324093,739.0217385708933,2.4329539849237527,-2.4329539849237527,-100.0,,,
2017-07-11,1499745600000,26.209999,10.3,1.46211,35.75237728918289,1.6979222307705817,18.671079869229416,1099.642818196436,4.111786601315222,-4.111786601315222,-100.0,,,,2.7041948132687987,20.2858071867312,750.1607164984522,2.5158897864911993,-2.5158897864911993,-100.0,,,
2017-07-12,1499832000000,25.98,9.9,1.4626700000000001,35.614679125599324,1.6732784001056251,17.428721599894377,1041.5912617287233,4.065882179249318,-4.065882179249318,-100.0,,,,2.6705936944033954,19.029406305596602,712.5534050902388,2.483869857261295,-2.483869857261295,-100.0,,,
2017-07-13,1499918400000,26.33,9.51,1.46044,35.6173297061099,1.6959110723093571,16.921090927690646,997.7581492317779,4.121063999967017,-4.121063999967017,-100.0,,,,2.706632169857233,18.54336983014277,685.1086023676753,2.51768028590965,-2.51768028590965,-100.0,,,
2017-07-14,1500004800000,26.190001000000002,9.82,1.456,35.617188232471044,1.6866853943778004,17.1743115056222,1018.2285068021007,4.099569842574308,-4.099569842574308,-100.0,,,,2.6919676720490084,18.788029327950994,697.9292330672888,2.5045898067731063,-2.5045898067731063,-100.0,,,
2017-07-17,1500264000000,26.59,9.89,1.456,35.632043541459645,1.7135245130206762,17.057475486979325,995.4614221952193,4.163260863834301,-4.163260863834301,-100.0,,,,2.7341756177658088,18.695824382234193,683.7828653271076,2.5439359366872853,-2.5439359366872853,-100.0,,,
2017-07-18,1500350400000,26.360001,9.79,1.4532200000000002,35.667865615047546,1.701156072168725,15.172841827831276,891.9135684292693,4.130097299994157,-4.130097299994157,-100.0,,,,2.712974168527303,16.797023831472696,619.1368877128198,2.5247388301867884,-2.5247388301867884,-100.0,,,
2017-07-19,1500436800000,26.389999,9.58,1.456,35.61695691159953,1.6995489761050582,15.161451123894944,892.0867440161215,4.1308592374151445,-4.1308592374151445,-100.0,,,,2.712507782213794,16.787492217786212,618.8919467020004,2.5236990197684186,-2.5236990197684186,-100.0,,,
2017-07-20,1500523200000,26.85,9.36,1.4532200000000002,34.990133661420714,1.6831432678278748,16.581855732172123,985.1719725303772,4.1572354337239545,-4.1572354337239545,-100.0,,,,2.713017377459625,18.236981622540373,672.2029049300394,2.5212829828196948,-2.5212829828196948,-100.0,,,
2017-07-21,1500609600000,26.75,9.43,1.456,34.96901681184355,1.675461678563435,16.65953632143657,994.3251185381148,4.139938827275902,-4.139938827275902,-100.0,,,,2.701517154528144,18.30848084547186,677.711071158076,2.5101327442667465,-2.5101327442667465,-100.0,,,
2017-07-24,1500868800000,26.889999,9.43,1.45306,34.943460257953895,1.6822240047862067,18.42877609521379,1095.5007206401087,4.1600250493142585,-4.1600250493142585,-100.0,,,,2.713573539994412,20.08642646000559,740.2204570452492,2.5215745804744643,-2.5215745804744643,-100.0,,,
2017-07-25,1500955200000,27.309998999999998,9.6,1.45278,34.967845372980236,1.7103003420939091,15.74870075790609,920.814921818063,4.226843816713046,-4.226843816713046,-100.0,,,,2.7577843466582643,17.432216653341733,632.1094930597153,2.562823959948391,-2.562823959948391,-100.0,,,
2017-07-26,1501041600000,25.92,10.11,1.45389,35.59947099379004,1.667949874844405,16.850049125155586,1010.2251500050293,4.0562536943978325,-4.0562536943978325,-100.0,,,,2.662820260124924,18.44717873987507,692.768453662345,2.4776419142644013,-2.4776419142644013,-100.0,,,
2017-07-27,1501128000000,26.200001,10.29,1.4572200000000002,35.402684141598115,1.6720455676805912,18.637954332319406,1114.6798085277896,4.08567916305922,-4.08567916305922,-100.0,,,,2.6775073995446217,20.252492600455376,756.3935249590655,2.489901486252464,-2.489901486252464,-100.0,,,
2017-07-28,1501214400000,26.35,10.26,1.45444,35.17191145542459,1.664909195237703,20.730091804762296,1245.118464361812,4.092755740661332,-4.092755740661332,-100.0,,,,2.6758327861681224,22.354168213831876,835.4097583894154,2.4875114638259603,-2.4875114638259603,-100.0,,,
2017-07-31,1501473600000,26.809998999999998,10.09,1.455,35.1594266907908,1.6930869445149686,19.445915155485032,1148.5479359747735,4.1632361952051165,-4.1632361952051165,-100.0,,,,2.7216526213086354,21.098349378691363,775.2036102442337,2.529970212845134,-2.529970212845134,-100.0,,,
2017-08-01,1501560000000,26.459999,10.28,1.455,34.9832044370418,1.6582756686561917,20.69572443134381,1248.0267800175168,4.096177538891695,-4.096177538891695,-100.0,,,,2.673209264105841,22.326790735894164,835.2054975898877,2.484029237047212,-2.484029237047212,-100.0,,,
2017-08-02,1501646400000,25.219998999999998,10.44,1.45167,35.34273104448539,1.6051402365815015,21.002858863418496,1308.475009519959,3.929246567954685,-3.929246567954685,-100.0,,,,2.5728528497473904,22.55714615025261,876.736738071411,2.392949605541192,-2.392949605541192,-100.0,,,
2017-08-03,1501732800000,25.209999,10.03,1.45167,35.344633926674966,1.6046346365215882,16.674364463478415,1039.1377628258047,3.9278194348164486,-3.9278194348164486,-100.0,,,,2.571965518763053,18.22803348123695,708.7199788745007,2.392133608122016,-2.392133608122016,-100.0,,,
2017-08-04,1501819200000,25.68,9.93,1.4511100000000001,35.36277179670737,1.6357966482681263,14.866203351731873,908.8050991833998,4.0023710479397545,-4.0023710479397545,-100.0,,,,2.6211729941046773,16.448827005895325,627.5368715796573,2.438058811987977,-2.438058811987977,-100.0,,,
2017-08-07,1502078400000,26.02,10.96,1.44944,35.362336305025075,1.6573495452466975,16.4606524547533,993.1913579704833,4.055491135020026,-4.055491135020026,-100.0,,,,2.6557473219574472,18.06425467804255,680.1947809073981,2.4704214944786558,-2.4704214944786558,-100.0,,,
2017-08-08,1502164800000,25.59,11.11,1.45222,35.448486491390355,1.6360963993578483,17.784903600642153,1087.0327449912213,3.994223742169648,-3.994223742169648,-100.0,,,,2.6181243303951884,19.36187566960481,739.5323226182413,2.43551282386046,-2.43551282386046,-100.0,,,
2017-08-09,1502251200000,24.65,16.04,1.45222,35.739479726728284,1.5955788847371901,18.629421115262815,1167.565031943331,3.8670849027251126,-3.8670849027251126,-100.0,,,,2.541812294490933,20.148187705509073,792.6701648732209,2.3659086744799502,-2.3659086744799502,-100.0,,,
2017-08-10,1502337600000,24.82,15.51,1.45278,35.73368329463379,1.606213679779886,19.29178732022012,1201.0722834127425,3.8933103962626334,-3.8933103962626334,-100.0,,,,2.5589751334191355,20.821025866580865,813.6470571623403,2.3817903302216283,-2.3817903302216283,-100.0,,,
2017-08-11,1502424000000,25.200001,12.33,1.45583,35.66718737415707,1.6263603792948444,19.313638520705148,1187.5374465946554,3.948059213469314,-3.948059213469314,-100.0,,,,2.593688149783466,20.866310850216532,804.5034578254349,2.4134142717602547,-2.4134142717602547,-100.0,,,
2017-08-14,1502683200000,24.83,12.04,1.45,35.64665813740695,1.6008425677743805,20.296156432225626,1267.8421251905465,3.8892325369848937,-3.8892325369848937,-100.0,,,,2.553867720180392,21.826131279819613,854.6304535411853,2.3769495103717717,-2.3769495103717717,-100.0,,,
2017-08-15,1502769600000,24.99,11.74,1.45333,35.630399751687044,1.610190694774133,20.000807305225862,1242.1390441603226,3.9128784304177167,-3.9128784304177167,-100.0,,,,2.5693875475046184,21.54061045249539,838.3558359429103,2.390921852635147,-2.390921852635147,-100.0,,,
2017-08-16,1502856000000,24.540001,15.55,1.45944,35.49516698065904,1.5723925256046805,22.553605374395318,1434.3495664813138,3.8328078390709694,-3.8328078390709694,-100.0,,,,2.5142709098828893,24.06572709011711,957.1652360738667,2.3382847403067806,-2.3382847403067806,-100.0,,,
2017-08-17,1502942400000,24.83,14.26,1.4572200000000002,35.415836926520036,1.5855051642365332,24.42149483576347,1540.297400893243,3.8729295873596943,-3.8729295873596943,-100.0,,,,2.538404501575286,25.95159549842472,1022.3585516933824,2.3606085225963405,-2.3606085225963405,-100.0,,,
2017-08-18,1503028800000,24.459999,13.19,1.45639,35.374356296470005,1.5590762699568808,25.79492283004312,1654.5003812261555,3.812524278919506,-3.812524278919506,-100.0,,,,2.497723521711073,27.30227547828893,1093.086374090973,2.322676348040732,-2.322676348040732,-100.0,,,
2017-08-21,1503288000000,25.34,11.35,1.45639,35.56489449060907,1.6283431114888849,25.147658888511113,1544.3710057837384,3.962863752602276,-3.962863752602276,-100.0,,,,2.600952916199724,26.70904908380028,1026.8947552816574,2.4196080444846224,-2.4196080444846224,-100.0,,,
2017-08-22,1503374400000,25.48,12.25,1.45611,35.565049565649964,1.6373381098460111,25.064661890153985,1530.8177180650412,3.9847950797899263,-3.9847950797899263,-100.0,,,,2.6153176334657164,26.634682366534282,1018.4109962673649,2.4330057879601816,-2.4330057879601816,-100.0,,,
2017-08-23,1503460800000,25.66,12.23,1.45556,34.880988408759954,1.6010180183962497,24.45298098160375,1527.339524017253,3.9651342898502815,-3.9651342898502815,-100.0,,,,2.5851554594555037,26.034843540544486,1007.0900550804035,2.4016247971409825,-2.4016247971409825,-100.0,,,
2017-08-24,1503547200000,24.99,11.28,1.45389,35.00685188965257,1.5677124305931365,25.593289569406863,1632.524503216688,3.870324793657959,-3.870324793657959,-100.0,,,,2.5262714448212247,27.13373055517878,1074.0623542573803,2.347737229425606,-2.347737229425606,-100.0,,,
2017-08-25,1503633600000,24.91,11.32,1.455,35.00581832366479,1.5626705134131136,27.62632948658689,1767.8921595728284,3.857762648056292,-3.857762648056292,-100.0,,,,2.5181754770895517,29.161824522910447,1158.0537094505823,2.3400774176742605,-2.3400774176742605,-100.0,,,
2017-08-28,1503892800000,25.040001,11.7,1.455,34.9989637792575,1.5703581363938035,25.705640763606194,1636.9285558412205,3.8774279616269407,-3.8774279616269407,-100.0,,,,2.5308420772599245,27.249156922740077,1076.6834156733323,2.351814554744591,-2.351814554744591,-100.0,,,
2017-08-29,1503979200000,25.76,11.22,1.45167,35.09367497582458,1.6220153655628682,25.081985634437128,1546.3469808581765,3.995884575318716,-3.995884575318716,-100.0,,,,2.6101759499968664,26.669825050003126,1021.7634964430324,2.426420686138544,-2.426420686138544,-100.0,,,
2017-08-30,1504065600000,26.110001,10.59,1.45333,35.02834370883709,1.6394784112165492,26.02951948878345,1587.670768379844,4.045367930237823,-4.045367930237823,-100.0,,,,2.64101469281811,27.638983307181892,1046.528948980952,2.454550528292,-2.454550528292,-100.0,,,
2017-08-31,1504152000000,25.93,10.13,1.45389,34.98475385679724,1.625120709408712,24.48188029059129,1506.4653443188745,4.014345942472763,-4.014345942472763,-100.0,,,,2.6197104126944883,26.080290587305512,995.5409750988769,2.4344606245709013,-2.4344606245709013,-100.0,,,
2017-09-01,1504238400000,25.77,12.23,1.45333,34.962141766939,1.6134808434290515,25.12951915657095,1557.4724211267614,3.9880411854672713,-3.9880411854672713,-100.0,,,,2.601899142907648,26.718100857092363,1026.8691978288834,2.4178630902151195,-2.4178630902151195,-100.0,,,
2017-09-05,1504584000000,26.049999,11.63,1.45389,34.969178016838576,1.631535944273795,25.263464155726204,1548.446679608466,4.031818047324057,-4.031818047324057,-100.0,,,,2.630710245166272,26.86928975483373,1021.3701719603666,2.444603157030148,-2.444603157030148,-100.0,,,
2017-09-06,1504670400000,26.299999,11.55,1.455,34.97196152356964,1.6474426632906083,25.192558436709394,1529.1918194220905,4.07060287388971,-4.07060287388971,-100.0,,,,2.656225861290625,26.813775138709374,1009.4689434911577,2.468189780017079,-2.468189780017079,-100.0,,,
2017-09-07,1504756800000,26.530001000000002,12.12,1.45222,34.95640733730772,1.6606006930880868,26.07639620691193,1570.2990077897484,4.105349452874112,-4.105349452874112,-100.0,,,,2.678145518690796,27.711851481309203,1034.7403189224783,2.4888261184962737,-2.4888261184962737,-100.0,,,
2017-09-08,1504843200000,27.57,10.73,1.45167,35.056707362792324,1.7332068557826703,25.849793144217323,1491.4430472030551,4.273873552714687,-4.273873552714687,-100.0,,,,2.7907548367309647,27.549245163269035,987.1610648371992,2.59408819757825,-2.59408819757825,-100.0,,,
2017-09-11,1505102400000,27.27,10.58,1.44767,35.098735423011085,1.7172855809298522,26.535714419070143,1545.212672472447,4.230893791989182,-4.230893791989182,-100.0,,,,2.76331443140921,28.21668556859079,1021.1174395452748,2.5693218960085997,-2.5693218960085997,-100.0,,,
2017-09-12,1505188800000,27.49,10.5,1.44933,35.08730085128738,1.7303604832528057,27.440639516747193,1585.8336908597855,4.264001378149473,-4.264001378149473,-100.0,,,,2.784840239021964,29.135159760978034,1046.2057877765476,2.5890592343825727,-2.5890592343825727,-100.0,,,
2017-09-13,1505275200000,28.639999,10.44,1.45444,35.351444039731675,1.8236236266900128,27.872378473309983,1528.4063040957653,4.462466990374498,-4.462466990374498,-100.0,,,,2.9226192989739626,29.637382701026034,1014.0692190539752,2.7179315386871292,-2.7179315386871292,-100.0,,,
2017-09-14,1505361600000,28.5,10.17,1.45583,35.28821980520949,1.8098618789900147,28.410138121009982,1569.7406774965687,4.435592599158337,-4.435592599158337,-100.0,,,,2.9034330864119955,30.166566913588014,1038.9964574960204,2.699551922928647,-2.699551922928647,-100.0,,,
2017-09-15,1505448000000,28.690001000000002,10.15,1.45861,35.26355535597189,1.8201334607140025,29.340866439286003,1612.017309311822,4.462939581627321,-4.462939581627321,-100.0,,,,2.921010490988392,31.108989509011607,1065.0077979858659,2.7153796009095945,-2.7153796009095945,-100.0,,,
2017-09-18,1505707200000,28.559998999999998,10.18,1.4711100000000001,35.2621220555796,1.8123814541399,27.4416176458601,1514.1193142965067,4.441289656806301,-4.441289656806301,-100.0,,,,2.90846931120646,29.201529688793546,1004.0171156793288,2.7020223136304637,-2.7020223136304637,-100.0,,,
2017-09-19,1505793600000,28.469998999999998,9.78,1.47444,35.121776415857674,1.7959363372541193,28.66706376274588,1596.2182605301105,4.416049601581758,-4.416049601581758,-100.0,,,,2.8884547853229736,30.421545214677018,1053.2117507692067,2.682194207439011,-2.682194207439011,-100.0,,,
2017-09-20,1505880000000,28.4,9.67,1.48,35.066443346700844,1.7875052579289932,28.262495742071003,1581.1139920682517,4.400326109225394,-4.400326109225394,-100.0,,,,2.877359190933408,30.01264180906659,1043.0620516074866,2.670832692111958,-2.670832692111958,-100.0,,,
2017-09-21,1505966400000,28.75,9.59,1.4909999999999999,34.944187929367786,1.8004925195983006,29.784506480401703,1654.2421674179898,4.443810601679061,-4.443810601679061,-100.0,,,,2.9038033921045336,31.556195607895468,1086.7194278268644,2.693183466723412,-2.693183466723412,-100.0,,,
2017-09-22,1506052800000,27.450001,10.21,1.4968299999999999,35.439128090910394,1.7564001934019209,30.548598706598078,1739.2732488505007,4.279332664610219,-4.279332664610219,-100.0,,,,2.8104807379556647,32.23951826204433,1147.1175669930146,2.6086010754177504,-2.6086010754177504,-100.0,,,
2017-09-25,1506312000000,27.610001,10.17,1.49711,35.40467932879769,1.7640554074821786,31.74494449251782,1799.543504011992,4.301651866981185,-4.301651866981185,-100.0,,,,2.824246688162253,33.44575331183774,1184.2362585401847,2.6211524695249904,-2.6211524695249904,-100.0,,,
2017-09-26,1506398400000,28.07,9.87,1.49711,35.43512818864479,1.7957780709818607,31.80722492901813,1771.2224824990315,4.37565239326592,-4.37565239326592,-100.0,,,,2.8736665611930245,33.53633643880697,1167.022538094472,2.6671886723603504,-2.6671886723603504,-100.0,,,
2017-09-27,1506484800000,28.49,9.55,1.50389,35.419207174046825,1.821738792843249,33.03925820715675,1813.6111684590783,4.439174612253787,-4.439174612253787,-100.0,,,,2.9158454413660664,34.79415155863393,1193.2783221298914,2.7053325499211014,-2.7053325499211014,-100.0,,,
