Unnamed: 0,Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI
700,2013-04-08,40.5,1365393600000,12.84,0.155,48.68240805436113,0.4117833163545441,0.9482176836454528,230.27102992901257,0.4116113304183493,-0.4116113304183493,-100.0
701,2013-04-09,41.860001,1365480000000,12.36,0.155,73.3446707212175,0.641156502434665,1.0888424975653415,169.82476094848565,0.6409787411640195,-0.6409787411640195,-100.0
702,2013-04-10,43.59,1365566400000,12.24,0.155,8.383099429613402,0.07639773945150097,0.08360226054849562,109.43028046211793,0.0762126316253493,-0.0762126316253493,-100.0
703,2013-04-11,43.75,1365652800000,12.06,0.155,41.34514064935862,0.37780140908774484,-0.37780140908774484,-100.0,0.37761562181098896,0.07238537818901136,19.169063462433503
704,2013-04-12,43.299999,1365739200000,17.27,0.157,15.718157271504083,0.14221176688009507,2.1477892331199087,1510.2753311059014,0.14202551796989482,-0.14202551796989482,-100.0
705,2013-04-15,45.59,1365998400000,13.96,0.157,69.45427188623627,0.6612592243635547,-0.6612592243635547,-100.0,0.6610631253332429,-0.5210641253332398,-78.82214350869603
706,2013-04-16,45.450001,1366084800000,16.51,0.157,61.30107027918963,0.5818606561200887,0.9381393438799144,161.2309294351557,0.5816651592759676,-0.5816651592759676,-100.0
707,2013-04-17,46.970001,1366171200000,17.56,0.157,40.378279370770564,0.39612638300047465,0.46387461699952226,117.10268159517324,0.3959243480882222,-0.3959243480882222,-100.0
708,2013-04-18,47.830002,1366257600000,14.97,0.157,16.559416269971308,0.16549194124736388,2.194505058752636,1326.0494995780298,0.16528620716067266,-0.16528620716067266,-100.0
709,2013-04-19,50.189999,1366344000000,14.39,0.156,33.69591397867096,0.3532509991350352,0.4667480008649676,132.12927974948104,0.3530364889127853,-0.3530364889127853,-100.0
710,2013-04-22,51.009998,1366603200000,13.48,0.155,35.87143615284748,0.38219368333352577,-0.38219368333352577,-100.0,0.3819770659937447,0.19802093400625864,51.84105320330972
711,2013-04-23,50.43,1366689600000,13.61,0.154,31.02726615878854,0.3268374591138965,1.2431625408861038,380.3610957741799,0.32662468641207454,-0.32662468641207454,-100.0
712,2013-04-24,52.0,1366776000000,13.62,0.152,47.249162089265916,0.5131457876833174,-0.5131457876833174,-100.0,0.5129292401890062,0.2870697598109935,55.96673718683163
713,2013-04-25,51.200001,1366862400000,13.61,0.15,51.81632304840697,0.5540748864394587,3.1859231135605413,574.9986493763696,0.5538644759087994,-0.5538644759087994,-100.0
714,2013-04-26,54.939999,1366948800000,13.71,0.149,96.54180749669521,1.10755318328777,-1.10755318328777,-100.0,1.1073289081331836,-0.15733190813318032,-14.208236322342746
715,2013-04-29,53.990002,1367208000000,13.52,0.14800000000000002,98.71789652416554,1.1129262733763525,-1.1129262733763525,-100.0,1.112707355455914,-0.40270435545591354,-36.19139870706722
716,2013-04-30,53.279999,1367294400000,14.49,0.147,4.719996828434758,0.052620569057438615,0.7773814309425617,1477.3337591503462,0.05240598976754285,-0.05240598976754285,-100.0
717,2013-05-01,54.110001,1367380800000,13.59,0.14800000000000002,32.21106391357889,0.3640584532711735,0.0759395467288293,20.859163149898013,0.36383904878043083,-0.36383904878043083,-100.0
718,2013-05-02,54.549999,1367467200000,12.85,0.15,8.260859832573258,0.09421056687312301,4.855790433126877,5154.18874367496,0.09398638925567937,-0.09398638925567937,-100.0
719,2013-05-03,59.5,1367553600000,12.66,0.15,88.4078299894602,1.098449340308175,-1.098449340308175,-100.0,1.0982048202626693,2.8917971797373276,263.3203867240053
720,2013-05-06,55.509998,1367812800000,12.83,0.15,175.41464078196853,2.0326922613013956,-1.752689261301402,-86.22501766102427,2.032464138490692,-2.032464138490692,-100.0
721,2013-05-07,55.790001,1367899200000,12.66,0.1485,83.56394042282076,0.9735405479251895,12.636460452074814,1297.99015346671,0.9733135671499831,-0.9733135671499831,-100.0
722,2013-05-08,69.400002,1367985600000,13.13,0.1485,239.38457059555563,3.4669856692264815,3.893014330773518,112.28815755797707,3.4667033163680685,-3.4667033163680685,-100.0
723,2013-05-09,76.760002,1368072000000,12.59,0.1475,131.88829945388014,2.113730629693677,8.926270370306327,422.2993339316811,2.1134204357918023,-2.1134204357918023,-100.0
724,2013-05-10,87.800003,1368158400000,12.55,0.146,37.69462026488247,0.691257681705153,-0.691257681705153,-100.0,0.6909064823955475,3.8690985176044563,560.0032155132361
725,2013-05-13,83.239998,1368417600000,12.77,0.1465,210.70551822196552,3.6607535316383135,-2.060755531638314,-56.29320613442268,3.6604194320428647,-3.6604194320428647,-100.0
726,2013-05-14,84.839996,1368504000000,12.81,0.146,81.23811201761812,1.4392681451282314,5.970735854871769,414.8452722365927,1.4389287858229594,-1.4389287858229594,-100.0
727,2013-05-15,92.25,1368590400000,13.07,0.145,72.62118688635952,1.399017769058716,-1.399017769058716,-100.0,1.3986512971839034,-0.6486512971839034,-46.37691313695716
