Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI,100-Straps,100-Straps-P,100-Straps-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Straddles,95-Straddles-P,95-Straddles-ROI,100-Bear-Spreads,100-Bear-Spreads-P,100-Bear-Spreads-ROI
2009-05-20,1242792000000,17.74,31.35,0.26125,31.05373502980553,0.25752552415161034,1.4038744758483899,545.1399353416718,0.2568906622241247,-0.2568906622241247,-100.0,0.5144161863757349,1.1469838136242654,222.96806438094785,0.7719417105273454,2.5508582894726555,330.4470084574208,0.9100294279071974,1.6383705720928037,180.0349001746656,0.022426309076084342,-0.022426309076084342,-100.0,0.9324557369832818,1.6159442630167191,173.29983600558742,0.23446435314804037,4.765535646851959,2032.5203310726765
2009-05-21,1242878400000,17.5,32.63,0.261666667,32.892215180292304,0.2690617306039709,2.138038269396029,794.6274130463336,0.2684344587404155,-0.2684344587404155,-100.0,0.5374961893443864,1.8696038106556128,347.83573311209364,0.8065579199483572,4.007642080051642,496.88211855984815,0.90343159912368,2.37866840087632,263.29258387503893,0.027835690853303285,-0.027835690853303285,-100.0,0.9312672899769832,2.3508327100230164,252.43372502443611,0.2405987678871122,4.759401232112888,1978.14863056405
2009-05-22,1242964800000,18.6829,30.62,0.26333666699999997,54.041186996737174,0.4716806149345878,0.7725193850654115,163.7801852790884,0.4710066691978661,-0.4710066691978661,-100.0,0.9426872841324538,0.3015127158675455,31.98438346869448,1.4143678990670416,1.074032100932957,75.93725095439595,1.0704045017905397,1.1079404982094572,103.50671137463718,0.13561925334065972,-0.13561925334065972,-100.0,1.2060237551311994,0.9723212448688008,80.62206409549745,0.3353874158572064,4.664612584142794,1390.8132397337133
2009-05-26,1243310400000,19.0071,32.36,0.26333666699999997,54.577756578786705,0.4846251000209279,0.6439748999790709,132.8810455651723,0.483939459461249,-0.483939459461249,-100.0,0.9685645594821768,0.1600354405178218,16.522950272244266,1.4531896595031046,0.8040103404968928,55.3272819717016,1.0923272800329684,0.9866277199670286,90.32345323621784,0.14132092150127828,-0.14132092150127828,-100.0,1.2336482015342467,0.8453067984657539,68.52089578005092,0.3426185379599707,4.657381462040029,1359.3489394272551
2009-05-27,1243396800000,19.2957,31.67,0.26208333300000003,51.280809516846716,0.4622922993690537,0.7763077006309479,167.92572614565918,0.4615995609320063,-0.4615995609320063,-100.0,0.92389186030106,0.3147081396989417,34.06330905398287,1.3861841596701137,1.0910158403298895,78.70641377041355,1.0883858000189353,1.1149991999810656,102.44521749196535,0.12294269850374515,-0.12294269850374515,-100.0,1.2113284985226804,0.9920565014773204,81.89822188508063,0.3386568624282612,4.6613431375717385,1376.4206944305363
2009-05-28,1243483200000,19.4014,28.92,0.278333333,46.37519803823361,0.420424707871156,0.8452752921288464,201.05271557633827,0.4196849882298004,-0.4196849882298004,-100.0,0.8401096961009564,0.4255903038990461,50.658896793390035,1.2605344039721125,1.2708655960278925,100.81958826535991,1.0654777940668012,1.1702922059332008,109.83731547011749,0.09470506040751436,-0.09470506040751436,-100.0,1.1601828544743156,1.075587145525687,92.70841586544913,0.324979927822286,4.675020072177714,1438.55656055602
2009-05-29,1243569600000,19.9071,30.04,0.279583333,36.98629174242654,0.3441412270293096,0.2987587729706913,86.81284005105465,0.3433788178800956,-0.3433788178800956,-100.0,0.6875200449094052,-0.0446200449094043,-6.489999126539487,1.0316612719387148,0.254138728061287,24.633931211133408,1.0445841549955404,0.5936708450044605,56.83322326548167,0.0485048663037877,-0.0485048663037877,-100.0,1.093089021299328,0.5451659787006728,49.873886579946394,0.2948739515763079,4.705126048423692,1595.6397719335655
2009-06-01,1243828800000,19.9271,29.63,0.284583333,15.567786444743454,0.1452342836277314,0.3162657163722695,217.76243767823502,0.144457460340222,-0.144457460340222,-100.0,0.2896917439679534,0.17180825603204752,59.3072669861981,0.4349260275956848,0.488073972404317,112.21999637557668,0.997347124535736,0.4605078754642626,46.17327950673428,0.0002541424125993355,-0.0002541424125993355,-100.0,0.9976012669483354,0.4602537330516667,46.13604135243172,0.14420331792762267,4.855796682072377,3367.326599592915
2009-06-02,1243915200000,20.1357,31.02,0.283333333,15.123587033115045,0.14257684780128874,-0.14257684780128874,-100.0,0.14179534036580674,-0.04179534036580535,-29.47582075544993,0.2843721881670955,-0.18437218816709405,-64.83481713013299,0.4269490359683842,-0.3269490359683828,-76.57800075056112,1.0077156060400083,-0.10093060604000924,-10.015782769965568,0.00018817397630022104,-0.00018817397630022104,-100.0,1.0079037800163086,-0.10111878001630936,-10.032582675170957,0.14160716638950652,4.858392833610494,3430.894747407723
2009-06-03,1244001600000,20.5343,30.18,0.280836667,16.10144624360751,0.15477089431342786,-0.15477089431342786,-100.0,0.1539809390468143,0.3874190609531887,251.6019601850869,0.3087518333602421,0.23264816663976084,75.35118548375196,0.46352272767367,0.07787727232633296,16.8011766579783,1.0278351937268582,-0.5425201937268618,-52.78279991169808,0.00036973622357742986,-0.00036973622357742986,-100.0,1.0282049299504357,-0.5428899299504393,-52.799778928954275,0.15361120282323687,4.846388797176763,3154.970931875059
