Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI
2016-04-17,1460865600000,427.86199999999997,13.35,1.22125,54.259709791138064,93.55733435565244,682.3116656443475,729.2978902654297,88.36384696151657,-88.36384696151657,-100.0,98.78924999697435,689.9156100030258,698.3711385845686,80.91570722466261,-80.91570722466261,-100.0,88.59658789429437,674.4365521057057,761.2443866465645,96.08315587833435,-96.08315587833435,-100.0,169.51229511895698,593.520844881043,350.1343925905396
2016-04-18,1460952000000,429.05400000000003,13.24,1.2183,54.25529752040501,93.80572310761565,694.7362768923844,740.6118239666147,88.61027058595755,-88.61027058595755,-100.0,99.0522297372325,702.3613902627674,709.0818572444092,81.14102079122412,-81.14102079122412,-100.0,88.83116919073585,686.8392108092643,773.1961844772095,96.35147309342794,-96.35147309342794,-100.0,169.97218998195996,605.6981900180401,356.35134787774757
2016-04-19,1461038400000,436.105,13.28,1.2247,54.265596952368824,95.37554965332096,695.4584503466791,729.1789697407664,90.06714408983063,-90.06714408983063,-100.0,100.7082212947339,703.2089287052659,698.2636766538118,82.47591789814835,-82.47591789814835,-100.0,90.31923408340359,687.4316159165967,761.1132035085692,97.9347263530085,-97.9347263530085,-100.0,172.79515198155195,604.955698018448,350.09992530521606
2016-04-20,1461124800000,442.156,13.95,1.2248,54.06338062356821,96.35740215224192,716.8895978477582,743.9901676833226,90.97490516290588,-90.97490516290588,-100.0,101.77019178840493,724.741488211595,712.1353271284369,83.28448970874902,-83.28448970874902,-100.0,91.22592683538731,708.7563931646127,776.9242996495161,98.94663493637114,-98.94663493637114,-100.0,174.51041654413632,625.4719034558638,358.41522577402844
2016-04-21,1461211200000,451.102,13.95,1.2248,54.08539526688531,98.34492394326703,707.6880760567329,719.5979697589497,92.85352462519043,-92.85352462519043,-100.0,103.86654833291271,715.6995116670872,689.0567975486481,85.00683099437848,-85.00683099437848,-100.0,93.11018037836195,699.3897596216382,751.1420950744612,100.98709908074305,-100.98709908074305,-100.0,178.11701137274042,614.3829286272595,344.93220152990204
2016-04-22,1461297600000,447.63599999999997,13.22,1.23935,54.09123934061803,97.62517196602366,699.1138280339762,716.1204574136757,92.11163180263264,-92.11163180263264,-100.0,103.10478433645042,707.0632956635495,685.7715674534252,84.32757037796125,-84.32757037796125,-100.0,92.43018073204372,690.8797392679562,747.4612013048265,100.18031436375091,-100.18031436375091,-100.0,176.75775111000496,606.5521688899951,343.15449539325044
2016-04-23,1461384000000,452.584,14.08,1.23635,54.05302941918568,98.63280294795038,697.0006970520495,706.6621612891447,93.07172867170254,-93.07172867170254,-100.0,104.17404715939793,705.0369728406021,676.7875416818707,85.20228511143763,-85.20228511143763,-100.0,93.37954874252395,688.676431257476,737.5024194605696,101.22916223798856,-101.22916223798856,-100.0,178.5818338539616,603.4741461460384,337.925831044797
2016-04-24,1461470400000,460.327,14.08,1.23635,54.02282827828262,100.2671238360852,687.7308761639149,685.8986773054393,94.61090833053848,-94.61090833053848,-100.0,105.9041234460388,695.9036865539612,657.1072625973286,86.60778440565859,-86.60778440565859,-100.0,94.92321682543935,679.2649731745607,715.594135862153,102.90712485472622,-102.90712485472622,-100.0,181.53100123109795,592.6571887689022,326.4771222268643
2016-04-25,1461556800000,462.51,13.96,1.23885,53.918281017558925,100.56240359588516,700.4725964041147,696.555145220074,94.8679441955702,-94.8679441955702,-100.0,106.22955899967441,708.6807410003256,667.1219834420075,86.83063338136898,-86.83063338136898,-100.0,95.19033872365341,691.9693612763467,726.9323447678861,103.20034554132893,-103.20034554132893,-100.0,182.0209721050224,605.1387278949776,332.4554972411777
2016-04-26,1461643200000,467.80300000000005,13.77,1.2426,53.76762909741333,101.450824496186,715.5911755038139,705.3576735896472,95.67387096306764,-95.67387096306764,-100.0,107.18783736846486,723.8882526315352,675.3455153154405,87.55010244134016,-87.55010244134016,-100.0,96.01316916985829,706.9947408301417,736.3518431303805,104.09699703074642,-104.09699703074642,-100.0,183.56327161119845,619.4446383888016,337.45565381991804
2016-04-27,1461729600000,445.01199999999994,13.77,1.2441,53.998712722440125,96.90394734254923,787.2740526574509,812.4272274219002,91.40184981522637,-91.40184981522637,-100.0,102.35445567389836,795.1739043261017,776.8825490699968,83.6670610723951,-83.6670610723951,-100.0,91.7369041640137,779.0907358359864,849.2664352865812,99.42010371087109,-99.42010371087109,-100.0,175.4039652364088,695.4236747635913,396.46975701279155
2016-04-28,1461816000000,449.856,15.22,1.2441,54.00612713629111,97.97150359635269,772.2237964036473,788.2126619034517,92.40951518873364,-92.40951518873364,-100.0,103.48111236054508,780.2098676394551,753.9635493297334,84.59030360515463,-84.59030360515463,-100.0,92.74840336552558,763.9512166344747,823.6812590980234,100.51523530567795,-100.51523530567795,-100.0,177.33870697068022,679.3609130293198,383.08665075675776
2016-04-29,1461902400000,456.35,15.7,1.23,53.840851750335254,99.07191752799,771.6168824720099,778.8452083346533,93.49319202344743,-93.49319202344743,-100.0,104.6656498030888,779.7136501969113,744.956584766649,85.56378606368257,-85.56378606368257,-100.0,93.76980829681808,763.2284917031819,813.938415323689,101.71422102713923,-101.71422102713923,-100.0,179.33359436050065,677.6647056394993,377.87939736335267
2016-04-30,1461988800000,449.333,15.7,1.2295,53.82851778343487,97.52647201975832,801.0993279802417,821.4173151038863,92.03574618968183,-92.03574618968183,-100.0,103.03455294812755,809.0712370518726,785.2426335650691,84.2285588929534,-84.2285588929534,-100.0,92.30560130698822,792.8402086930117,858.9296829952917,100.13014370200935,-100.13014370200935,-100.0,176.53416019994162,708.6116498000584,401.40200004208185
2016-05-01,1462075200000,453.042,14.68,1.2295,53.82284579379228,98.32167645617456,850.7201235438257,865.2416783424367,92.78562766494505,-92.78562766494505,-100.0,103.87540003643649,858.7576599635637,826.7189918521001,84.91417270894391,-84.91417270894391,-100.0,93.05756655068016,842.39297344932,905.2385578882977,100.94669629571376,-100.94669629571376,-100.0,177.9717392596241,757.478800740376,425.6174625766682
2016-05-02,1462161600000,444.51300000000003,15.6,1.2295,53.82487302200535,96.47411076378107,902.6953892362192,935.6866646291134,91.04228400967042,-91.04228400967042,-100.0,101.9232176871817,910.581672312818,893.3996521847806,83.3189557356944,-83.3189557356944,-100.0,91.30915376188938,894.5249562381105,979.6662430699989,99.04976220515543,-99.04976220515543,-100.0,174.62810949758378,811.206000502416,464.5334607562937
2016-05-03,1462248000000,450.274,15.6,1.2318,53.8314414016362,97.73986580310759,943.9849341968924,965.8136180568387,92.22741157832677,-92.22741157832677,-100.0,103.25948656202871,951.9735334379714,921.9235589227086,84.40418596399144,-84.40418596399144,-100.0,92.50803639544789,935.708543604552,1011.488925788718,100.33842854392358,-100.33842854392358,-100.0,176.91222235943934,851.3043576405607,481.20155085211303
2016-05-04,1462334400000,446.962,16.05,1.23005,53.827794045912455,97.01159436042772,971.6552056395725,1001.5866784227627,91.54741325436576,-91.54741325436576,-100.0,102.49065553201211,979.5850044679878,955.779821470673,83.7815398591321,-83.7815398591321,-100.0,91.81823114087628,963.4397088591237,1049.290208369319,99.59898460163242,-99.59898460163242,-100.0,175.5997710000084,879.6581689999916,500.9449408678042
2016-05-05,1462420800000,448.527,15.91,1.23005,53.74599577377462,97.21100618607002,966.4707938139301,994.1989407701677,91.7276927076118,-91.7276927076118,-100.0,102.71177168194538,974.4258383180546,948.6992798989357,83.93714760784094,-83.93714760784094,-100.0,91.99740644605545,958.2285835539445,1041.5821712493837,99.80540356324344,-99.80540356324344,-100.0,175.9345540538964,874.2914359461038,496.94128629119115
2016-05-06,1462507200000,460.374,14.72,1.2303,53.709737466130534,99.71528850562342,988.1970114943764,991.0185552325282,94.08600671616672,-94.08600671616672,-100.0,105.36250398511996,996.3610160148801,945.650471780353,86.09088064934687,-86.09088064934687,-100.0,94.36303645839935,979.7380435416003,1038.264642928829,102.37609621525878,-102.37609621525878,-100.0,180.45391710774624,893.6471628922536,495.2218146412808
2016-05-07,1462593600000,459.465,14.72,1.2303,53.667681628930026,99.44451769490576,996.5617823050943,1002.1284283991707,93.82635081885971,-93.82635081885971,-100.0,105.08191096461859,1004.7083390353813,956.1192119675765,85.84833909485411,-85.84833909485411,-100.0,94.1017525282303,988.1205974717695,1050.0554675380097,102.09899064590306,-102.09899064590306,-100.0,179.9500916230844,902.2722583769156,501.40138870658404
2016-05-08,1462680000000,459.43699999999995,14.57,1.2303,53.650212205004905,99.40776740985727,1080.4777325901423,1086.9147962405625,93.78994290738173,-93.78994290738173,-100.0,105.04536890013814,1088.6232410998618,1036.3362540377827,85.81296913273692,-85.81296913273692,-100.0,94.06487880151079,1072.0375111984893,1139.6788310976606,102.06162956396099,-102.06162956396099,-100.0,179.8778479342477,986.2245420657523,548.274594894117
2016-05-09,1462766400000,461.491,13.63,1.22715,53.648225805567826,99.84289504945387,1145.5974049505462,1147.4000271958387,94.21431444011148,-94.21431444011148,-100.0,105.50562906526426,1153.7794009347358,1093.5714152474504,86.20117587420225,-86.20117587420225,-100.0,94.47620829348558,1137.1193617065144,1203.60393610856,102.52350026586302,-102.52350026586302,-100.0,180.67738416768782,1050.9181858323122,581.6545278610789
2016-05-10,1462852800000,450.98699999999997,13.63,1.2244,53.700334500239066,97.65529342561544,1208.1602065743843,1237.1681699923893,92.16707602843745,-92.16707602843745,-100.0,103.18740830048357,1216.1577016995163,1178.5911883337974,84.33422742522086,-84.33422742522086,-100.0,92.41219115361177,1199.8736988463886,1298.393300567783,100.2889372345183,-100.2889372345183,-100.0,176.74641857883262,1115.5394714211675,631.1525180486831
2016-05-11,1462939200000,452.11300000000006,14.69,1.22515,53.697774445461185,97.89603796479695,1257.363462035203,1284.386465657932,92.39076831210451,-92.39076831210451,-100.0,103.44207595416992,1265.38081404583,1223.2747674229374,84.53857439105829,-84.53857439105829,-100.0,92.63974778252577,1249.056362217474,1348.294217239955,100.53271004025244,-100.53271004025244,-100.0,177.17832217358406,1164.5177878264158,657.2574869997479
2016-05-12,1463025600000,454.81800000000004,14.41,1.22515,53.64765610606932,98.3945886828862,1123.7812113171137,1142.1168850442825,92.85638090540961,-92.85638090540961,-100.0,103.97537519194066,1131.8449648080589,1088.5702145519074,84.95877364778843,-84.95877364778843,-100.0,93.1055751830917,1115.4256848169082,1198.0224413236572,101.04576117229084,-101.04576117229084,-100.0,178.06434883088014,1030.4669111691198,578.7047873057535
2016-05-13,1463112000000,455.735,14.41,1.2269,53.647214222458295,98.59537643901061,1205.6309235609892,1222.806755352034,93.03812439682535,-93.03812439682535,-100.0,104.18750249932785,1213.710847500672,1164.9293997699021,85.12491801840821,-85.12491801840821,-100.0,93.29561145558188,1197.258638544418,1283.295773364896,101.24369185213101,-101.24369185213101,-100.0,178.4205294739901,1112.1337205260097,623.3216120391209
2016-05-14,1463198400000,455.75300000000004,15.04,1.2289,53.647465246017674,98.60333747692414,1218.059962523076,1235.3131178831904,93.03686212143968,-93.03686212143968,-100.0,104.1957608591258,1226.1401291408745,1176.765848275376,85.12368976430601,-85.12368976430601,-100.0,93.30328207473738,1209.6874279252627,1296.511120537308,101.24240245858844,-101.24240245858844,-100.0,178.4269718390434,1124.5637381609567,630.2655515419556
2016-05-15,1463284800000,457.848,14.68,1.2289,53.641438251325894,99.04604431045726,1140.4847556895427,1151.4692622299208,93.45398104689603,-93.45398104689603,-100.0,104.66436458657441,1148.6018754134254,1097.4144637961715,85.50462322092008,-85.50462322092008,-100.0,93.72147130758712,1132.073888692413,1207.913056525786,101.69708614611905,-101.69708614611905,-100.0,179.2260945285072,1046.5692654714926,583.9379964311103
2016-05-16,1463371200000,453.41,14.68,1.23265,53.653887543665235,98.11432822904524,1166.6769717709547,1189.0994850898626,92.55967491328873,-92.55967491328873,-100.0,103.67795833080343,1174.7156416691964,1133.0427996286846,84.68764461451973,-84.68764461451973,-100.0,92.8415198459066,1158.3474801540933,1247.6610487168425,100.72252693067742,-100.72252693067742,-100.0,177.52916446042633,1073.6598355395736,604.7794112042402
2016-05-17,1463457600000,452.746,15.57,1.24235,53.632149081250155,97.95049892915428,1251.467301070846,1277.6528090745185,92.36060392518804,-92.36060392518804,-100.0,103.5070644745143,1259.4931155254858,1216.818505982846,84.50248632066706,-84.50248632066706,-100.0,92.68443992274365,1243.1509800772565,1341.2725815827064,100.50922806865842,-100.50922806865842,-100.0,177.1869262434107,1158.6484937565895,653.9130839511798
2016-05-18,1463544000000,453.37800000000004,15.95,1.26965,53.62902552360961,98.131114207326,1335.8171857926739,1361.2575344558236,92.41118878487768,-92.41118878487768,-100.0,103.6966787135186,1343.852961286481,1295.9460013170967,84.54701105374372,-84.54701105374372,-100.0,92.85643665135537,1327.4905233486445,1429.6160516399357,100.56625346623356,-100.56625346623356,-100.0,177.4034477050991,1242.9435122949008,700.6309789204705
2016-05-19,1463630400000,436.72900000000004,16.33,1.26965,53.76625682266718,94.75664170538569,1436.6168582946145,1516.112044959653,89.24676405402094,-89.24676405402094,-100.0,100.11369941138187,1444.361670588618,1442.721304957001,81.6672480895581,-81.6672480895581,-100.0,89.67902308392763,1428.5926069160723,1593.0064331533804,97.10571910302198,-97.10571910302198,-100.0,171.34627117348572,1346.9253588265142,786.083846238341
2016-05-20,1463716800000,442.95300000000003,16.33,1.2985,53.77993790200284,96.1810912728422,1512.600908727158,1572.6593332532266,90.46652865985537,-90.46652865985537,-100.0,101.61525187674872,1520.4553381232513,1496.2865416772702,82.78353614215158,-82.78353614215158,-100.0,91.0302303394835,1504.4631796605163,1652.707209516936,98.432820848107,-98.432820848107,-100.0,173.81376648163507,1421.679643518365,817.9327059623772
2016-05-21,1463803200000,443.135,15.2,1.3019999999999998,53.74198821951562,96.16251468799999,1516.3199853120002,1576.8306290987832,90.43029471713342,-90.43029471713342,-100.0,101.60021011792179,1524.1763398820779,1500.170460388861,82.74590674618122,-82.74590674618122,-100.0,91.00844428329673,1508.1800057167031,1657.186888089139,98.39830771330408,-98.39830771330408,-100.0,173.75435102947796,1425.434098970522,820.3731823260601
2016-05-22,1463889600000,438.773,15.82,1.3019999999999998,53.74868519567752,95.22716917948284,1605.0273308205176,1685.4720608100656,89.55137432401658,-89.55137432401658,-100.0,100.611136009988,1612.806553990012,1603.0099827417746,81.94242500018579,-81.94242500018579,-100.0,90.12399803257546,1596.9673119674246,1771.9667866822754,97.44111933144511,-97.44111933144511,-100.0,172.06642303276124,1515.0248869672391,880.4883952744111
2016-05-23,1463976000000,443.73400000000004,15.82,1.3030000000000002,53.75226664818621,96.31169860804803,1751.431801391952,1818.503698620884,90.56735029049256,-90.56735029049256,-100.0,101.75647063766212,1759.2990493623379,1728.9308860042026,82.87243276963329,-82.87243276963329,-100.0,91.15087527041592,1743.280604729584,1912.5220680084751,98.54621650333381,-98.54621650333381,-100.0,174.02330804004922,1660.4081719599508,954.1297603524633
2016-05-24,1464062400000,445.13,14.42,1.31235,53.725023027418004,96.58492593575693,1934.581374064243,2002.984788072439,90.78142678398608,-90.78142678398608,-100.0,102.04804683659006,1942.47215316341,1903.4878308586328,83.06475265937235,-83.06475265937235,-100.0,91.406787188819,1926.405612811181,2107.508284731423,98.78308306249502,-98.78308306249502,-100.0,174.47153984819136,1843.3408601518086,1056.5281086850666
2016-05-25,1464148800000,449.23400000000004,13.9,1.3227,53.72964949490104,97.50187902185169,1810.7679209781488,1857.1620764070885,91.59898574925978,-91.59898574925978,-100.0,103.01565306808308,1818.7311669319167,1765.4901102552994,83.81282659366897,-83.81282659366897,-100.0,92.27567180742237,1802.5171081925776,1953.4044812530842,99.67271173665277,-99.67271173665277,-100.0,176.08849840109133,1718.7042815989084,976.0457367772389
2016-05-26,1464235200000,453.819,13.9,1.3227,53.735699069804156,98.50750032685741,1695.1559996731428,1720.8395239433053,92.54436057769686,-92.54436057769686,-100.0,104.07735985091526,1703.2007101490854,1636.4757067135645,84.6785442942296,-84.6785442942296,-100.0,93.2281075895567,1686.820822410443,1809.3479166570569,100.70064364792135,-100.70064364792135,-100.0,177.9066518837863,1602.1422781162137,900.5522059752878
2016-05-27,1464321600000,473.467,13.43,1.3207,53.88886127113578,103.04568820276444,1529.794811797235,1484.5791594763643,96.83372055532185,-96.83372055532185,-100.0,108.85160335092873,1538.1929066490713,1413.1100133546606,88.62198473290945,-88.62198473290945,-100.0,97.5418962702898,1521.0945937297101,1559.4269251386481,105.3475795934238,-105.3475795934238,-100.0,186.16388100319926,1432.4726089968005,769.4686000729557
2016-05-28,1464408000000,525.433,13.12,1.3167,54.849083080380964,116.27372268195164,1565.870777318048,1346.7107969022713,109.40069425135228,-109.40069425135228,-100.0,122.682020181842,1575.2254698181578,1283.9904881606315,100.25219260416056,-100.25219260416056,-100.0,110.19442270621542,1556.1870872937845,1412.2194654466932,118.87819342269802,-118.87819342269802,-100.0,210.446615310376,1455.9348946896237,691.8309864676827
2016-05-29,1464494400000,524.0830000000002,13.12,1.3167,54.820200905523116,115.91721879638284,1649.8697812036166,1423.317258932631,109.06184930304336,-109.06184930304336,-100.0,122.31008781092892,1659.1994021890707,1356.5515583260126,99.93788940238971,-99.93788940238971,-100.0,109.85268770675728,1640.2118222932424,1493.1012217667835,118.51414712861772,-118.51414712861772,-100.0,209.790577109147,1540.2739328908526,734.1959558505337
2016-05-30,1464580800000,532.586,14.19,1.3167,54.812861587090254,117.78300489445436,1546.8647951055455,1313.3174828505141,110.81641025776577,-110.81641025776577,-100.0,124.27986287291174,1556.3455171270882,1252.2909835510545,101.54468607532374,-101.54468607532374,-100.0,111.61985995338932,1537.0503600466104,1377.0402155032791,120.42184747760004,-120.42184747760004,-100.0,213.16454602871306,1435.5056739712868,673.4260929948105
2016-05-31,1464667200000,531.797,14.2,1.3374,54.72127308031023,117.46625653830023,1680.9705434616994,1431.0241877109738,110.40135178277392,-110.40135178277392,-100.0,123.95780060827231,1690.4329093917277,1363.7164430932287,101.15093299541178,-101.15093299541178,-100.0,111.30849240748505,1671.1743975925147,1501.3898413739862,119.98555050929279,-119.98555050929279,-100.0,212.45942540289684,1570.023464597103,738.9756710580353
2016-06-01,1464753600000,536.424,14.2,1.3284,54.71830486248442,118.46308638492151,1797.2942136150787,1517.1765893175698,111.38435102442978,-111.38435102442978,-100.0,125.0107932938009,1806.8392267062,1445.3465809626196,102.05169999412388,-102.05169999412388,-100.0,112.2520996714433,1787.4124803285567,1592.3198635573233,121.05372225013686,-121.05372225013686,-100.0,214.30379966556717,1685.360780334433,786.4353235754713
2016-06-02,1464840000000,538.145,13.63,1.3284,54.71763711935728,118.84177812800354,1860.4220218719965,1565.4612806854427,111.74033218119314,-111.74033218119314,-100.0,125.41051657291548,1869.9976334270846,1491.1011329259945,102.37776400450943,-102.37776400450943,-100.0,112.61084459845765,1850.5086054015424,1643.2774409960227,121.44070527324295,-121.44070527324295,-100.0,214.98860860296708,1748.130841397033,813.1271943926181
2016-06-03,1464926400000,570.471,13.47,1.3324,54.996834847230126,126.59727590876915,1858.5855240912308,1468.1086229932773,119.04673371983655,-119.04673371983655,-100.0,133.54988353256323,1868.7470464674368,1399.2876646813274,109.11172760929865,-109.11172760929865,-100.0,120.00080484854223,1848.0678651514581,1540.0462250932212,129.3378763939417,-129.3378763939417,-100.0,229.11253245784087,1738.9561375421592,758.996515331236
2016-06-04,1465012800000,573.45,13.65,1.3314,54.9974599548537,127.25746536888964,1852.10133463111,1455.39700108147,119.67315287143113,-119.67315287143113,-100.0,134.24630477260504,1862.3159952273943,1387.2381801360598,109.68602165007022,-109.68602165007022,-100.0,120.62661985302222,1841.5286801469776,1526.6353997076205,130.01827798063982,-130.01827798063982,-100.0,230.31264150309244,1731.8426584969075,751.9529311089308
2016-06-05,1465099200000,574.106,13.65,1.3314,54.99763512107672,127.4034255930867,2035.0855744069129,1597.3554595829826,119.8104369965814,-119.8104369965814,-100.0,134.4002530197058,2045.3119269802933,1521.806604545908,109.81187408109574,-109.81187408109574,-100.0,120.76500035603209,2024.5008196439678,1676.396980644604,130.16740210163158,-130.16740210163158,-100.0,230.57687443712783,1914.6889455628718,830.3907103593584
2016-06-06,1465185600000,585.531,14.05,1.2856,55.00938330844237,129.85897147140182,2198.692528528599,1693.1387208875324,122.37956557056484,-122.37956557056484,-100.0,136.99222035219557,2209.1252096478047,1612.5917252587985,112.17126662838379,-112.17126662838379,-100.0,123.09126438117696,2187.8943056188227,1777.457008519765,132.95340630331484,-132.95340630331484,-100.0,235.26253100956075,2075.723038990439,882.3007344531562
2016-06-07,1465272000000,577.856,14.08,1.2851,54.99317085885122,128.1199208262897,1988.2428791737107,1551.860839712391,120.74140556552835,-120.74140556552835,-100.0,135.16028317694324,1998.5381968230568,1478.6430968087702,110.6674433740048,-110.6674433740048,-100.0,121.44042409585249,1977.586695904148,1628.4418558545597,131.17623337726835,-131.17623337726835,-100.0,232.1078674698573,1866.9192525301428,804.3326031473666
2016-06-08,1465358400000,583.105,14.08,1.27835,54.996996950712926,129.2766527731296,2112.6496472268705,1634.2081898843755,121.86997251919522,-121.86997251919522,-100.0,136.3804694304143,2123.0389805695854,1556.7030891126444,111.70283958409806,-111.70283958409806,-100.0,122.53696582006201,2101.8961841799382,1715.3160029002536,132.4012351585097,-132.4012351585097,-100.0,234.23980540416005,1990.1933445958398,849.6392580082353
2016-06-09,1465444800000,576.4540000000002,14.64,1.27835,55.01328954129178,127.83793838670755,2122.408061613292,1660.2333301034973,120.51574005347165,-120.51574005347165,-100.0,134.86008657075624,2132.6795334292433,1581.4015752617088,110.46393418751762,-110.46393418751762,-100.0,121.17565201917178,2111.776727980828,1742.7401402772846,130.9274077359388,-130.9274077359388,-100.0,231.6395862066894,2001.3127937933104,863.9770198896667
2016-06-10,1465531200000,579.131,17.03,1.27425,55.01328357354958,128.42220225867038,2234.7917977413294,1740.1911495334516,121.0894435489653,-121.0894435489653,-100.0,135.47675285671193,2245.111177143288,1657.1929351730537,110.99004690829807,-110.99004690829807,-100.0,121.72919273586187,2224.110877264138,1827.0973685746842,131.5503812648656,-131.5503812648656,-100.0,232.71923964415993,2113.1208303558396,908.0129488163134
2016-06-11,1465617600000,611.7769999999998,17.03,1.2735,55.2611001068781,136.23805955353978,2270.5299404464604,1666.5900467807032,128.49647860257386,-128.49647860257386,-100.0,143.67990327100418,2281.4414067289968,1587.8639634283566,117.81725974856741,-117.81725974856741,-100.0,129.17629799767823,2259.238392002322,1748.9573760992353,139.5557796181833,-139.5557796181833,-100.0,246.99355774624564,2141.421132253755,866.9947312770771
2016-06-12,1465704000000,675.3430000000002,20.97,1.2735,56.0859261963964,152.517411855053,1854.7345881449469,1216.080554728806,143.97145065649838,-143.97145065649838,-100.0,160.6946537290537,1866.817636270946,1161.7173272102607,132.14478136645585,-132.14478136645585,-100.0,144.75310568339216,1842.2386043166073,1272.6763931034413,156.2110556488809,-156.2110556488809,-100.0,276.897887049848,1710.0938229501517,617.590058620525
2016-06-13,1465790400000,705.6189999999997,20.5,1.25925,56.23486847549022,159.7157458490539,1873.5965541509463,1173.0819301446131,150.8859498733307,-150.8859498733307,-100.0,168.2516221933241,1886.2292478066765,1121.0764111619476,138.51815009687255,-138.51815009687255,-100.0,151.6101189694736,1860.533611030527,1227.1830031378986,163.68399911447858,-163.68399911447858,-100.0,290.12826906634615,1722.0154609336544,593.5359096427333
2016-06-14,1465876800000,685.9889999999998,20.5,1.25325,56.309289691200725,155.45084759842638,1653.0451524015741,1063.3876739429934,146.9073380452043,-146.9073380452043,-100.0,163.74546516882663,1665.3302048311734,1017.0237100088034,134.8785909022013,-134.8785909022013,-100.0,147.573927694139,1640.3424023058615,1111.5394351403502,159.35378285432026,-159.35378285432026,-100.0,282.45251859634027,1505.4638114036602,532.9971277597829
2016-06-15,1465963200000,696.323,20.14,1.26525,56.07334735088102,157.1995042410281,1603.4012957589719,1019.9785956707196,148.4447788569139,-148.4447788569139,-100.0,165.63088801999902,1615.8596019800011,975.5786624683768,136.24911439740822,-136.24911439740822,-100.0,149.19400624194841,1590.5171037580515,1066.0730573711553,161.06632909631068,-161.06632909631068,-100.0,285.4431206393566,1454.2679893606437,509.4773298803862
2016-06-16,1466049600000,768.242,19.37,1.26525,56.87189581388151,175.7720521692794,1584.0884478307207,901.2174735862704,166.1131040395426,-166.1131040395426,-100.0,185.03283061561345,1597.8749293843866,863.5629277616179,152.61639092976884,-152.61639092976884,-100.0,166.9740336191129,1569.8392063808872,940.1696613270253,180.07257704548405,-180.07257704548405,-100.0,319.59042454888174,1417.222815451118,443.4497114397594
2016-06-17,1466136000000,747.554,19.41,1.2385,56.951450741217954,171.18676001877986,1745.2567399812199,1019.5045106232274,161.98540076069855,-161.98540076069855,-100.0,180.19252372267613,1758.6775962773236,975.9992034874894,148.84058524233726,-148.84058524233726,-100.0,162.63068013950175,1731.3861998604984,1064.6122849485384,175.57990010367791,-175.57990010367791,-100.0,311.471265381839,1582.545614618161,508.08719471380005
2016-06-18,1466222400000,755.684,19.41,1.24075,56.90305817737836,172.91595127988325,1647.571348720117,952.8162882170101,163.59772950984024,-163.59772950984024,-100.0,182.02225475174802,1661.1355652482519,912.6002573222713,150.31305963480628,-150.31305963480628,-100.0,164.26463418660882,1633.552145813391,994.4636920188398,177.33738576346454,-177.33738576346454,-100.0,314.5776938214151,1483.239086178585,471.50167202275185
2016-06-19,1466308800000,764.045,18.37,1.24075,56.90720661752158,174.8411843188871,1702.7788156811127,973.9002983275784,165.4198643593636,-165.4198643593636,-100.0,184.0480280766549,1716.493321923345,932.6333674210492,151.98799771591715,-151.98799771591715,-100.0,166.09432475940628,1688.6043252405939,1016.6538367199477,179.31171520109694,-179.31171520109694,-100.0,318.0823224753234,1536.6163275246763,483.0876219610997
2016-06-20,1466395200000,727.949,18.48,1.2515,57.13409140315423,167.24030395965642,1883.6381960403432,1126.3063696025902,158.18679273816915,-158.18679273816915,-100.0,176.00171662685096,1896.7152533731487,1077.668610127513,145.3813407420083,-145.3813407420083,-100.0,158.91523919802796,1870.124790801972,1176.8064537042706,171.42859263989598,-171.42859263989598,-100.0,304.2965799400363,1724.7434500599636,566.7968566718154
2016-06-21,1466481600000,665.8760000000002,18.48,1.2525,57.8657290179104,154.8349432582313,1891.4465567417685,1221.588949457774,146.54685883650768,-146.54685883650768,-100.0,162.81665084493142,1903.441129155068,1169.0703126966596,134.80092895585952,-134.80092895585952,-100.0,147.24691748622342,1879.058302513776,1276.1274290781555,158.6864705318481,-158.6864705318481,-100.0,282.0478464420829,1744.2573735579167,618.4260562741404
2016-06-22,1466568000000,602.887,21.17,1.251,58.7431938716364,142.1942787261772,1995.7087212738231,1403.508452767603,134.69914218412762,-134.69914218412762,-100.0,149.38559348949528,2006.6040165105048,1343.237972041533,124.02870104370726,-124.02870104370726,-100.0,135.3536398184774,1984.4627501815226,1466.1317958223235,145.72025918016632,-145.72025918016632,-100.0,259.38234086218466,1860.4340491378152,717.2554781307581
2016-06-23,1466654400000,625.495,17.25,1.251,58.81530876440101,147.69773543782438,1965.032264562176,1330.441701585456,139.92153453886772,-139.92153453886772,-100.0,155.15572139699927,1976.3391286030007,1273.7777961446307,128.84795652501134,-128.84795652501134,-100.0,140.60309132939798,1953.3620586706022,1389.2739058591267,151.3584544034726,-151.3584544034726,-100.0,269.45104785440935,1824.5141021455906,677.1226598203536
