Datetime,Timestamp,Price,VIX,2-Day-LIBOR,2-Day-VM,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,103-Puts,103-Puts-P,103-Puts-ROI
2017-02-27,1488171600000,136.99,12.92,0.690831667,1.7237885239536774,7.782851869059157e-121,-7.782851869059157e-121,-100.0,4.104358942681273,-1.964658942681268,-47.867620013706855,,,
2017-02-28,1488258000000,139.79,12.54,0.6884233329999999,22.220148823976494,0.0337490111794958,-0.0337490111794958,-100.0,4.22201778547273,-0.018317785472731885,-0.4338632948387943,,,
2017-03-01,1488344400000,138.96,11.81,0.688145,29.396563881688127,0.12370534445451042,-0.12370534445451042,-100.0,4.287108549321587,-0.4983085493215782,-11.6234180587854,,,
2017-03-02,1488430800000,139.78,10.96,0.687501667,13.289032014077382,0.000531328915575946,-0.000531328915575946,-100.0,4.188507762442328,0.26489223755766034,6.324262782390098,,,
2017-03-03,1488517200000,139.34,11.24,0.6880533329999999,10.14333896506918,1.024600482444054e-05,-1.024600482444054e-05,-100.0,4.174799413649737,0.3454005863502516,8.273465432158137,,,
2017-03-06,1488776400000,139.52,11.45,0.685651667,4.988084662679643,4.104870577281743e-17,-4.104870577281743e-17,-100.0,4.18020108858633,0.8453989114136675,20.223881423359142,,,
2017-03-07,1488862800000,139.0,11.86,0.6865766670000001,5.640545803855674,6.199834737254743e-14,-6.199834737254743e-14,-100.0,4.164613954387107,-0.1346139543871061,-3.2323273144033062,,,
2017-03-08,1488949200000,138.68,12.3,0.687595,1.6042895399443673,6.946114427881747e-139,-6.946114427881747e-139,-100.0,4.1550183838553485,-0.5146183838553213,-12.385465870738662,,,
2017-03-09,1489035600000,139.14,11.66,0.687316667,6.304294575996004,1.2520250041089321e-11,-1.2520250041089321e-11,-100.0,4.168802718727818,0.15539728127214406,3.727623774904037,,,
2017-03-10,1489122000000,139.2,11.35,0.6879649999999999,3.2332098585311844,7.966363127216879e-37,-7.966363127216879e-37,-100.0,4.170595298043509,-1.2545952980435402,-30.08192376354739,,,
2017-03-13,1489377600000,138.99,12.3,0.690925,2.1786404881473915,4.6402646147268115e-77,-4.6402646147268115e-77,-100.0,4.164280233239197,-1.6945802332391793,-40.69323240335931,,,
2017-03-14,1489464000000,140.46,11.63,0.7043699999999999,13.504227943910687,0.0006419973101838562,-0.0006419973101838562,-100.0,4.208858330569939,0.4749416694300521,11.284334898621745,,,
2017-03-15,1489550400000,140.69,11.21,0.70926,9.972966801005311,7.573879370772682e-06,-7.573879370772682e-06,-100.0,4.215075937390509,-0.7643759373905255,-18.134333728367878,,,
2017-03-16,1489636800000,139.99,11.28,0.715465,7.435460353214157,5.599899660658754e-09,-5.599899660658754e-09,-100.0,4.194047366610079,0.15565263338993418,3.711275047323643,,,
2017-03-17,1489723200000,141.46,11.34,0.7238899999999999,17.324506441403773,0.006705018824523013,-0.006705018824523013,-100.0,4.244725762276829,0.039074237723184524,0.9205362115602372,,,
2017-03-20,1489982400000,139.84,12.47,0.726021667,24.654618452599,0.05776054345163927,-0.05776054345163927,-100.0,4.24723064778135,-1.1320306477813349,-26.65338291370354,,,
2017-03-21,1490068800000,141.42,12.81,0.9290950000000001,25.5405764861449,0.06913278002476986,-0.06913278002476986,-100.0,4.3043173855856205,0.7182826144143917,16.687491884771095,,,
2017-03-22,1490155200000,140.92,13.12,0.9278683329999999,16.58726143699792,0.004730676988221605,-0.004730676988221605,-100.0,4.224951255724847,0.04264874427514087,1.0094493804479152,,,
2017-03-23,1490241600000,140.64,12.96,0.9298116670000001,1.7431407065712858,3.8425223045323056e-118,-3.8425223045323056e-118,-100.0,4.2118198168157335,-3.1526198168157578,-74.85172571316777,,,
2017-03-24,1490328000000,140.88,12.5,0.928793333,4.146448352355342,1.5634921639260162e-23,-1.5634921639260162e-23,-100.0,4.219015319044075,-3.2326153190441005,-76.62013703653798,,,
2017-03-27,1490587200000,143.8,11.53,0.929725,21.11411746048309,0.026011905992327836,-0.026011905992327836,-100.0,4.332466602918828,-0.1484666029188304,-3.4268377930208835,,,
2017-03-28,1490673600000,144.12,11.42,0.929073333,20.532876793310066,0.02205154172061441,-0.02205154172061441,-100.0,4.33809474830818,0.4455052516918272,10.269606302757,,,
2017-03-29,1490760000000,143.93,11.54,0.9295399999999999,3.975948221575612,2.463827279970208e-25,-2.463827279970208e-25,-100.0,4.3103493784310265,0.23755062156899956,5.5111686017310335,,,
2017-03-30,1490846400000,143.66,12.37,0.927681667,0.6268675756514858,0.0,-0.0,,4.302278609207009,-1.1024786092070258,-25.62545825943694,,,
2017-03-31,1490932800000,143.7,12.38,0.928148333,2.420182646933176,4.6609561996289356e-63,-4.6609561996289356e-63,-100.0,4.303472730428808,-0.31247273042882284,-7.260943661136836,,,
2017-04-03,1491192000000,144.77,11.79,0.929263333,8.014727378602569,5.3635775251958066e-08,-5.3635775251958066e-08,-100.0,4.335507625767917,1.117592374232089,25.77765905864686,,,
